IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500015                            ,AR,Central Arkansas Planning and Development District,2000,605287,455699,134201,2671,6063,226,6427,592459,12828
6500015                            ,AR,Central Arkansas Planning and Development District,2001,610664,458055,136350,2840,6360,241,6818,596465,14199
6500015                            ,AR,Central Arkansas Planning and Development District,2002,616272,460469,138693,2920,6716,282,7192,600283,15989
6500015                            ,AR,Central Arkansas Planning and Development District,2003,622837,463940,140724,3142,7109,323,7599,605238,17599
6500015                            ,AR,Central Arkansas Planning and Development District,2004,630578,468084,143184,3222,7702,344,8042,611132,19446
6500015                            ,AR,Central Arkansas Planning and Development District,2005,639406,473074,145728,3424,8207,356,8617,617870,21536
6500015                            ,AR,Central Arkansas Planning and Development District,2006,651863,480182,150100,3512,8627,390,9052,628045,23818
6500015                            ,AR,Central Arkansas Planning and Development District,2007,661083,486190,152114,3626,9140,432,9581,634978,26105
6500015                            ,AR,Central Arkansas Planning and Development District,2008,670991,492185,154658,3847,9673,442,10186,642247,28744
6500015                            ,AR,Central Arkansas Planning and Development District,2009,680749,497573,157625,3874,10193,512,10972,649742,31007
6500015                            ,AR,Central Arkansas Planning and Development District,2010,690858,503075,160891,4049,10660,539,11644,657604,33254
6500015                            ,AR,Central Arkansas Planning and Development District,2011,699182,507641,163724,3994,11265,500,12058,665157,34025
6500015                            ,AR,Central Arkansas Planning and Development District,2012,705893,510876,166079,3959,12004,470,12505,671129,34764
6500015                            ,AR,Central Arkansas Planning and Development District,2013,711225,512674,168989,3962,12188,462,12950,675877,35348
6500015                            ,AR,Central Arkansas Planning and Development District,2014,716161,514496,171431,3911,12423,469,13431,680005,36156
6500015                            ,AR,Central Arkansas Planning and Development District,2015,718792,514022,174018,3867,12610,435,13840,682005,36787
6500015                            ,AR,Central Arkansas Planning and Development District,2016,721549,513503,176494,3955,12817,459,14321,683976,37573
6500015                            ,AR,Central Arkansas Planning and Development District,2017,724987,513619,179201,3965,13055,449,14698,686633,38354
6500015                            ,AR,Central Arkansas Planning and Development District,2018,727207,513403,181079,3993,13100,445,15187,688380,38827
6500015                            ,AR,Central Arkansas Planning and Development District,2019,729160,513263,182892,4000,13064,443,15498,689354,39806
6500015                            ,AR,Central Arkansas Planning and Development District,2020,736016,516538,185294,4364,13179,425,16216,683842,52174
6500015                            ,AR,Central Arkansas Planning and Development District,2021,738418,516180,187181,4447,13489,439,16682,685643,52775
6500015                            ,AR,Central Arkansas Planning and Development District,2022,744792,518810,189847,4583,13820,485,17247,690655,54137
6500015                            ,AR,Central Arkansas Planning and Development District,2023,750655,521553,191799,4809,14202,543,17749,694812,55843
6500015                            ,AR,Central Arkansas Planning and Development District,2024,754811,522554,193715,5025,14785,600,18132,697474,57337
6500016                            ,AR,East Arkansas Planning and Development District,1990,374965,287984,84926,834,1221,NULL,NULL,372456,2509
6500016                            ,AR,East Arkansas Planning and Development District,1991,374843,287488,85358,817,1180,NULL,NULL,372291,2552
6500016                            ,AR,East Arkansas Planning and Development District,1992,375212,287385,85861,823,1143,NULL,NULL,372610,2602
6500016                            ,AR,East Arkansas Planning and Development District,1993,374965,286542,86404,829,1190,NULL,NULL,372173,2792
6500016                            ,AR,East Arkansas Planning and Development District,1994,376473,287274,87159,839,1201,NULL,NULL,373348,3125
6500016                            ,AR,East Arkansas Planning and Development District,1995,379654,289085,88448,851,1270,NULL,NULL,376021,3633
6500016                            ,AR,East Arkansas Planning and Development District,1996,382002,290122,89672,904,1304,NULL,NULL,377641,4361
6500016                            ,AR,East Arkansas Planning and Development District,1997,384930,291723,90945,938,1324,NULL,NULL,380139,4791
6500016                            ,AR,East Arkansas Planning and Development District,1998,387162,293008,91818,1004,1332,NULL,NULL,381712,5450
6500016                            ,AR,East Arkansas Planning and Development District,1999,388352,293630,92292,1085,1345,NULL,NULL,382291,6061
6500016                            ,AR,East Arkansas Planning and Development District,2000,389427,291900,91682,1313,1454,74,3004,382314,7113
6500016                            ,AR,East Arkansas Planning and Development District,2001,388510,290446,92033,1312,1548,73,3098,380915,7595
6500016                            ,AR,East Arkansas Planning and Development District,2002,386232,288310,91737,1345,1591,75,3174,378235,7997
6500016                            ,AR,East Arkansas Planning and Development District,2003,384466,286498,91532,1374,1656,76,3330,376107,8359
6500016                            ,AR,East Arkansas Planning and Development District,2004,384407,286039,91641,1373,1760,72,3522,375670,8737
6500016                            ,AR,East Arkansas Planning and Development District,2005,384869,285708,92123,1388,1809,102,3739,375657,9212
6500016                            ,AR,East Arkansas Planning and Development District,2006,385830,285700,92686,1472,1940,94,3938,376227,9603
6500016                            ,AR,East Arkansas Planning and Development District,2007,386337,285517,93006,1520,2006,97,4191,376350,9987
6500016                            ,AR,East Arkansas Planning and Development District,2008,388185,285805,94414,1518,2034,101,4313,377716,10469
6500016                            ,AR,East Arkansas Planning and Development District,2009,389720,286493,94867,1597,2148,108,4507,378779,10941
6500016                            ,AR,East Arkansas Planning and Development District,2010,390353,286288,95431,1629,2241,112,4652,379378,10975
6500016                            ,AR,East Arkansas Planning and Development District,2011,390702,286145,95544,1661,2369,117,4866,379275,11427
6500016                            ,AR,East Arkansas Planning and Development District,2012,390216,285639,95282,1714,2408,134,5039,378351,11865
6500016                            ,AR,East Arkansas Planning and Development District,2013,388916,284355,95102,1737,2421,128,5173,376721,12195
6500016                            ,AR,East Arkansas Planning and Development District,2014,388184,283338,95180,1772,2466,133,5295,375746,12438
6500016                            ,AR,East Arkansas Planning and Development District,2015,387917,282506,95384,1813,2649,146,5419,375096,12821
6500016                            ,AR,East Arkansas Planning and Development District,2016,387803,281559,95616,1885,2769,272,5702,374561,13242
6500016                            ,AR,East Arkansas Planning and Development District,2017,386805,280144,95516,1958,2826,407,5954,373142,13663
6500016                            ,AR,East Arkansas Planning and Development District,2018,386237,278890,95634,2023,2838,569,6283,372207,14030
6500016                            ,AR,East Arkansas Planning and Development District,2019,385294,277452,95887,2064,2823,653,6415,370833,14461
6500016                            ,AR,East Arkansas Planning and Development District,2020,383210,275551,95360,2083,2931,760,6525,368153,15057
6500016                            ,AR,East Arkansas Planning and Development District,2021,380774,273398,94662,2143,2979,838,6754,365224,15550
6500016                            ,AR,East Arkansas Planning and Development District,2022,379396,271774,94330,2190,3054,988,7060,363220,16176
6500016                            ,AR,East Arkansas Planning and Development District,2023,380184,271730,94632,2281,3147,1030,7364,363368,16816
6500016                            ,AR,East Arkansas Planning and Development District,2024,380046,271122,94472,2324,3238,1198,7692,362666,17380
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1990,330493,323064,1957,3722,1750,NULL,NULL,326761,3732
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1991,341205,333228,2172,3827,1978,NULL,NULL,336748,4457
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1992,352855,344301,2260,4081,2213,NULL,NULL,347583,5272
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1993,369152,359725,2516,4243,2668,NULL,NULL,362460,6692
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1994,385273,375040,2778,4374,3081,NULL,NULL,376902,8371
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1995,402596,391175,3107,4679,3635,NULL,NULL,391479,11117
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1996,416913,404301,3416,5052,4144,NULL,NULL,402086,14827
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1997,427315,413677,3702,5291,4645,NULL,NULL,409425,17890
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1998,436028,421403,3982,5625,5018,NULL,NULL,414331,21697
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",1999,446423,430607,4290,5956,5570,NULL,NULL,420384,26039
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2000,458783,436385,4513,5747,4744,1275,6119,427922,30861
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2001,467796,443186,5143,6000,5093,1667,6707,433429,34367
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2002,477505,450806,5627,6275,5618,2038,7141,439606,37899
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2003,489453,460219,6278,6521,6430,2385,7620,446924,42529
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2004,503412,471651,6791,6793,7314,2689,8174,456894,46518
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2005,520229,485471,7502,7205,8219,3015,8817,468258,51971
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2006,538020,500273,8439,7372,9003,3473,9460,480518,57502
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2007,551990,511751,8980,7684,9627,3821,10127,489598,62392
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2008,562657,520064,9302,8004,10280,4226,10781,496718,65939
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2009,570852,525643,9609,8196,11271,4734,11399,501632,69220
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2010,581420,533451,9970,8542,12164,5346,11947,508840,72580
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2011,591891,541255,10575,8686,13182,5781,12412,516875,75016
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2012,601206,547473,11183,9017,14564,6040,12929,523649,77557
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2013,610010,554049,11869,9221,14997,6334,13540,530249,79761
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2014,618817,560319,12482,9510,15510,6836,14160,537018,81799
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2015,630088,568706,13131,9739,16228,7481,14803,545656,84432
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2016,642664,577373,13840,10062,17750,8137,15502,555450,87214
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2017,655057,586332,14618,10417,18644,8837,16209,564527,90530
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2018,665342,594404,15219,10615,18931,9286,16887,571596,93746
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2019,675911,602076,15784,10812,19830,9761,17648,579263,96648
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2020,689197,611517,16686,11338,21087,10261,18308,585281,103916
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2021,703389,622620,17286,11648,22057,10624,19154,595760,107629
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2022,719900,634333,18417,12217,23203,11308,20422,606708,113192
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2023,734312,644891,19070,12646,24437,11994,21274,616933,117379
6500017                            ,AR,"Northwest Arkansas Economic Development District, Inc.",2024,748681,655019,19948,13168,25888,12617,22041,626655,122026
6500018                            ,AR,Southeast Arkansas Economic Development District,1990,228493,148407,79117,431,538,NULL,NULL,227028,1465
6500018                            ,AR,Southeast Arkansas Economic Development District,1991,228978,148267,79730,428,553,NULL,NULL,227486,1492
6500018                            ,AR,Southeast Arkansas Economic Development District,1992,229669,147987,80702,412,568,NULL,NULL,228070,1599
6500018                            ,AR,Southeast Arkansas Economic Development District,1993,229642,147274,81356,403,609,NULL,NULL,227909,1733
6500018                            ,AR,Southeast Arkansas Economic Development District,1994,230275,147161,82086,396,632,NULL,NULL,228331,1944
6500018                            ,AR,Southeast Arkansas Economic Development District,1995,230242,146580,82607,406,649,NULL,NULL,227919,2323
6500018                            ,AR,Southeast Arkansas Economic Development District,1996,230355,145978,83245,429,703,NULL,NULL,227602,2753
6500018                            ,AR,Southeast Arkansas Economic Development District,1997,230203,145392,83624,429,758,NULL,NULL,227171,3032
6500018                            ,AR,Southeast Arkansas Economic Development District,1998,229739,144742,83780,435,782,NULL,NULL,226356,3383
6500018                            ,AR,Southeast Arkansas Economic Development District,1999,229597,144509,83810,453,825,NULL,NULL,225849,3748
6500018                            ,AR,Southeast Arkansas Economic Development District,2000,229246,142918,83247,613,962,62,1444,224646,4600
6500018                            ,AR,Southeast Arkansas Economic Development District,2001,227292,141477,82740,601,962,58,1454,222387,4905
6500018                            ,AR,Southeast Arkansas Economic Development District,2002,225413,139976,82270,643,945,59,1520,220315,5098
6500018                            ,AR,Southeast Arkansas Economic Development District,2003,224024,138686,82064,650,966,58,1600,218656,5368
6500018                            ,AR,Southeast Arkansas Economic Development District,2004,222665,137501,81697,680,1007,66,1714,217022,5643
6500018                            ,AR,Southeast Arkansas Economic Development District,2005,221236,136257,81370,706,1054,63,1786,215325,5911
6500018                            ,AR,Southeast Arkansas Economic Development District,2006,219718,134635,81300,746,1102,57,1878,213526,6192
6500018                            ,AR,Southeast Arkansas Economic Development District,2007,217175,132651,80638,800,1106,54,1926,210805,6370
6500018                            ,AR,Southeast Arkansas Economic Development District,2008,215893,131430,80493,808,1114,49,1999,209316,6577
6500018                            ,AR,Southeast Arkansas Economic Development District,2009,214390,130280,80048,827,1105,58,2072,207601,6789
6500018                            ,AR,Southeast Arkansas Economic Development District,2010,213755,129603,79962,875,1105,63,2147,206826,6929
6500018                            ,AR,Southeast Arkansas Economic Development District,2011,212198,128493,79300,922,1141,109,2233,205046,7152
6500018                            ,AR,Southeast Arkansas Economic Development District,2012,210163,126990,78537,946,1192,146,2352,202865,7298
6500018                            ,AR,Southeast Arkansas Economic Development District,2013,207624,125421,77420,970,1222,138,2453,200300,7324
6500018                            ,AR,Southeast Arkansas Economic Development District,2014,205661,124132,76615,991,1285,137,2501,198180,7481
6500018                            ,AR,Southeast Arkansas Economic Development District,2015,203970,122959,75987,1012,1271,139,2602,196374,7596
6500018                            ,AR,Southeast Arkansas Economic Development District,2016,201706,121338,75237,1022,1333,142,2634,193926,7780
6500018                            ,AR,Southeast Arkansas Economic Development District,2017,198986,119624,74141,1047,1337,151,2686,191062,7924
6500018                            ,AR,Southeast Arkansas Economic Development District,2018,196571,118067,73183,1050,1351,157,2763,188453,8118
6500018                            ,AR,Southeast Arkansas Economic Development District,2019,194103,116550,72181,1070,1341,159,2802,185828,8275
6500018                            ,AR,Southeast Arkansas Economic Development District,2020,190652,113282,71790,1138,1343,170,2929,182409,8243
6500018                            ,AR,Southeast Arkansas Economic Development District,2021,188228,111792,70728,1165,1355,173,3015,179815,8413
6500018                            ,AR,Southeast Arkansas Economic Development District,2022,185322,110516,68966,1163,1376,195,3106,176597,8725
6500018                            ,AR,Southeast Arkansas Economic Development District,2023,183824,109543,68124,1239,1507,224,3187,174733,9091
6500018                            ,AR,Southeast Arkansas Economic Development District,2024,182950,108805,67760,1306,1562,233,3284,173602,9348
6500019                            ,AR,Southwest Arkansas Planning and Development District,1990,239517,170543,67684,841,449,NULL,NULL,237610,1907
6500019                            ,AR,Southwest Arkansas Planning and Development District,1991,239789,170517,67995,837,440,NULL,NULL,237739,2050
6500019                            ,AR,Southwest Arkansas Planning and Development District,1992,240539,170617,68626,856,440,NULL,NULL,238269,2270
6500019                            ,AR,Southwest Arkansas Planning and Development District,1993,241201,170451,69435,854,461,NULL,NULL,238657,2544
6500019                            ,AR,Southwest Arkansas Planning and Development District,1994,241290,170328,69639,861,462,NULL,NULL,238347,2943
6500019                            ,AR,Southwest Arkansas Planning and Development District,1995,241761,170116,70276,879,490,NULL,NULL,238119,3642
6500019                            ,AR,Southwest Arkansas Planning and Development District,1996,241777,169636,70699,921,521,NULL,NULL,237263,4514
6500019                            ,AR,Southwest Arkansas Planning and Development District,1997,241729,169310,70897,971,551,NULL,NULL,236622,5107
6500019                            ,AR,Southwest Arkansas Planning and Development District,1998,241833,169231,71002,1031,569,NULL,NULL,235931,5902
6500019                            ,AR,Southwest Arkansas Planning and Development District,1999,241623,169027,70924,1088,584,NULL,NULL,234849,6774
6500019                            ,AR,Southwest Arkansas Planning and Development District,2000,240746,166761,69860,1279,730,52,2064,232598,8148
6500019                            ,AR,Southwest Arkansas Planning and Development District,2001,238148,164727,69156,1349,744,54,2118,229383,8765
6500019                            ,AR,Southwest Arkansas Planning and Development District,2002,237512,164150,68952,1376,786,49,2199,228014,9498
6500019                            ,AR,Southwest Arkansas Planning and Development District,2003,236850,163519,68738,1410,840,49,2294,226779,10071
6500019                            ,AR,Southwest Arkansas Planning and Development District,2004,235971,162484,68636,1469,865,58,2459,225312,10659
6500019                            ,AR,Southwest Arkansas Planning and Development District,2005,235420,162063,68245,1492,958,92,2570,224003,11417
6500019                            ,AR,Southwest Arkansas Planning and Development District,2006,235024,161423,68261,1562,960,100,2718,223058,11966
6500019                            ,AR,Southwest Arkansas Planning and Development District,2007,233462,159929,67932,1611,1019,112,2859,221106,12356
6500019                            ,AR,Southwest Arkansas Planning and Development District,2008,232948,159454,67714,1645,1037,123,2975,219964,12984
6500019                            ,AR,Southwest Arkansas Planning and Development District,2009,232591,159307,67309,1728,1058,128,3061,219311,13280
6500019                            ,AR,Southwest Arkansas Planning and Development District,2010,232655,159124,67329,1791,1088,124,3199,218724,13931
6500019                            ,AR,Southwest Arkansas Planning and Development District,2011,231941,158482,66992,1840,1154,135,3338,217577,14364
6500019                            ,AR,Southwest Arkansas Planning and Development District,2012,230093,157181,66188,1905,1231,137,3451,215456,14637
6500019                            ,AR,Southwest Arkansas Planning and Development District,2013,228505,155936,65595,1900,1238,179,3657,213644,14861
6500019                            ,AR,Southwest Arkansas Planning and Development District,2014,226899,154424,65230,1994,1298,197,3756,211887,15012
6500019                            ,AR,Southwest Arkansas Planning and Development District,2015,225770,153299,65093,2018,1327,209,3824,210659,15111
6500019                            ,AR,Southwest Arkansas Planning and Development District,2016,224331,152051,64637,2067,1301,254,4021,209004,15327
6500019                            ,AR,Southwest Arkansas Planning and Development District,2017,223155,151124,64109,2111,1338,289,4184,207383,15772
6500019                            ,AR,Southwest Arkansas Planning and Development District,2018,221403,149703,63574,2139,1356,337,4294,205410,15993
6500019                            ,AR,Southwest Arkansas Planning and Development District,2019,219991,148589,63164,2167,1341,367,4363,203815,16176
6500019                            ,AR,Southwest Arkansas Planning and Development District,2020,213142,143255,61571,2125,1386,348,4457,197295,15847
6500019                            ,AR,Southwest Arkansas Planning and Development District,2021,210906,141794,60677,2144,1402,372,4517,194754,16152
6500019                            ,AR,Southwest Arkansas Planning and Development District,2022,209439,140742,59960,2205,1485,397,4650,192928,16511
6500019                            ,AR,Southwest Arkansas Planning and Development District,2023,207997,139505,59463,2273,1488,416,4852,191175,16822
6500019                            ,AR,Southwest Arkansas Planning and Development District,2024,206312,137981,59054,2312,1517,497,4951,189093,17219
6500020                            ,AR,West Central Arkansas Planning and Development District,1990,248567,227952,18528,1365,722,NULL,NULL,246560,2007
6500020                            ,AR,West Central Arkansas Planning and Development District,1991,252202,231323,18756,1383,740,NULL,NULL,249970,2232
6500020                            ,AR,West Central Arkansas Planning and Development District,1992,256820,235619,18994,1427,780,NULL,NULL,254379,2441
6500020                            ,AR,West Central Arkansas Planning and Development District,1993,262822,241005,19532,1443,842,NULL,NULL,259997,2825
6500020                            ,AR,West Central Arkansas Planning and Development District,1994,269040,246778,19924,1433,905,NULL,NULL,265679,3361
6500020                            ,AR,West Central Arkansas Planning and Development District,1995,274181,251455,20274,1469,983,NULL,NULL,270063,4118
6500020                            ,AR,West Central Arkansas Planning and Development District,1996,278953,255676,20624,1577,1076,NULL,NULL,273778,5175
6500020                            ,AR,West Central Arkansas Planning and Development District,1997,283288,259590,20889,1657,1152,NULL,NULL,277296,5992
6500020                            ,AR,West Central Arkansas Planning and Development District,1998,286424,262565,20939,1708,1212,NULL,NULL,279473,6951
6500020                            ,AR,West Central Arkansas Planning and Development District,1999,289312,265171,21082,1794,1265,NULL,NULL,281246,8066
6500020                            ,AR,West Central Arkansas Planning and Development District,2000,291896,264562,20690,1833,1414,93,3304,282199,9697
6500020                            ,AR,West Central Arkansas Planning and Development District,2001,293466,265718,20736,1905,1534,98,3475,283032,10434
6500020                            ,AR,West Central Arkansas Planning and Development District,2002,294886,266785,20724,1941,1651,104,3681,283347,11539
6500020                            ,AR,West Central Arkansas Planning and Development District,2003,296031,267604,20776,1969,1684,106,3892,283492,12539
6500020                            ,AR,West Central Arkansas Planning and Development District,2004,298040,269077,20974,2000,1752,127,4110,284441,13599
6500020                            ,AR,West Central Arkansas Planning and Development District,2005,300923,271413,21089,2080,1872,147,4322,286004,14919
6500020                            ,AR,West Central Arkansas Planning and Development District,2006,306014,275450,21686,2138,1991,138,4611,289689,16325
6500020                            ,AR,West Central Arkansas Planning and Development District,2007,309366,278071,22010,2164,2105,140,4876,291932,17434
6500020                            ,AR,West Central Arkansas Planning and Development District,2008,311666,279788,22229,2278,2082,147,5142,293144,18522
6500020                            ,AR,West Central Arkansas Planning and Development District,2009,313008,280625,22346,2323,2234,167,5313,293551,19457
6500020                            ,AR,West Central Arkansas Planning and Development District,2010,314504,281548,22422,2423,2344,176,5591,294301,20203
6500020                            ,AR,West Central Arkansas Planning and Development District,2011,315462,282020,22609,2461,2429,207,5736,294776,20686
6500020                            ,AR,West Central Arkansas Planning and Development District,2012,315788,281613,23007,2526,2548,225,5869,294503,21285
6500020                            ,AR,West Central Arkansas Planning and Development District,2013,316040,281200,23321,2509,2711,233,6066,294181,21859
6500020                            ,AR,West Central Arkansas Planning and Development District,2014,316247,281043,23399,2519,2815,257,6214,294166,22081
6500020                            ,AR,West Central Arkansas Planning and Development District,2015,316332,280443,23590,2638,2982,264,6415,293743,22589
6500020                            ,AR,West Central Arkansas Planning and Development District,2016,316973,280517,23945,2659,3028,277,6547,293828,23145
6500020                            ,AR,West Central Arkansas Planning and Development District,2017,316741,280018,23963,2723,3077,298,6662,293097,23644
6500020                            ,AR,West Central Arkansas Planning and Development District,2018,317712,280389,24156,2800,3170,325,6872,293552,24160
6500020                            ,AR,West Central Arkansas Planning and Development District,2019,318812,280808,24423,2889,3317,330,7045,294055,24757
6500020                            ,AR,West Central Arkansas Planning and Development District,2020,313473,275611,24091,2966,3358,353,7094,287573,25900
6500020                            ,AR,West Central Arkansas Planning and Development District,2021,314094,275812,23956,3039,3469,402,7416,287498,26596
6500020                            ,AR,West Central Arkansas Planning and Development District,2022,314207,275648,23863,3057,3668,415,7556,286748,27459
6500020                            ,AR,West Central Arkansas Planning and Development District,2023,314898,275917,23746,3165,3908,472,7690,286450,28448
6500020                            ,AR,West Central Arkansas Planning and Development District,2024,315480,276079,23720,3308,3979,517,7877,286065,29415
6500021                            ,AR,Western Arkansas Planning and Development District,1990,205585,192710,6473,2566,3836,NULL,NULL,203148,2437
6500021                            ,AR,Western Arkansas Planning and Development District,1991,208538,195321,6668,2670,3879,NULL,NULL,205775,2763
6500021                            ,AR,Western Arkansas Planning and Development District,1992,212329,198681,6908,2784,3956,NULL,NULL,209294,3035
6500021                            ,AR,Western Arkansas Planning and Development District,1993,216717,202453,7178,2883,4203,NULL,NULL,213137,3580
6500021                            ,AR,Western Arkansas Planning and Development District,1994,220051,205411,7360,2909,4371,NULL,NULL,215885,4166
6500021                            ,AR,Western Arkansas Planning and Development District,1995,224773,209441,7612,3094,4626,NULL,NULL,219590,5183
6500021                            ,AR,Western Arkansas Planning and Development District,1996,229171,213211,7883,3288,4789,NULL,NULL,222617,6554
6500021                            ,AR,Western Arkansas Planning and Development District,1997,232176,215689,8045,3442,5000,NULL,NULL,224640,7536
6500021                            ,AR,Western Arkansas Planning and Development District,1998,234195,217314,8174,3685,5022,NULL,NULL,225441,8754
6500021                            ,AR,Western Arkansas Planning and Development District,1999,237068,219730,8327,3928,5083,NULL,NULL,227033,10035
6500021                            ,AR,Western Arkansas Planning and Development District,2000,240467,219147,8049,3697,5100,132,4342,228990,11477
6500021                            ,AR,Western Arkansas Planning and Development District,2001,242115,220129,8212,3839,5230,161,4544,229396,12719
6500021                            ,AR,Western Arkansas Planning and Development District,2002,243709,221043,8336,3959,5395,177,4799,229877,13832
6500021                            ,AR,Western Arkansas Planning and Development District,2003,245316,221969,8466,4038,5616,209,5018,230432,14884
6500021                            ,AR,Western Arkansas Planning and Development District,2004,246566,222502,8638,4151,5853,216,5206,230723,15843
6500021                            ,AR,Western Arkansas Planning and Development District,2005,249118,224167,8806,4427,6082,217,5419,232102,17016
6500021                            ,AR,Western Arkansas Planning and Development District,2006,253119,226811,9292,4555,6491,264,5706,234594,18525
6500021                            ,AR,Western Arkansas Planning and Development District,2007,255815,228615,9410,4832,6792,239,5927,236140,19675
6500021                            ,AR,Western Arkansas Planning and Development District,2008,257238,229344,9495,4949,6971,257,6222,236712,20526
6500021                            ,AR,Western Arkansas Planning and Development District,2009,258965,230343,9507,5110,7152,281,6572,237598,21367
6500021                            ,AR,Western Arkansas Planning and Development District,2010,260107,230764,9646,5357,7271,301,6768,237852,22255
6500021                            ,AR,Western Arkansas Planning and Development District,2011,260931,230975,9837,5462,7490,321,6846,237937,22994
6500021                            ,AR,Western Arkansas Planning and Development District,2012,260899,230273,9956,5573,7659,353,7085,237412,23487
6500021                            ,AR,Western Arkansas Planning and Development District,2013,260177,229232,9983,5649,7735,351,7227,236154,24023
6500021                            ,AR,Western Arkansas Planning and Development District,2014,259322,228039,10025,5683,7918,359,7298,234797,24525
6500021                            ,AR,Western Arkansas Planning and Development District,2015,259698,227802,10185,5714,8103,352,7542,234556,25142
6500021                            ,AR,Western Arkansas Planning and Development District,2016,259791,227457,10291,5817,8208,344,7674,234175,25616
6500021                            ,AR,Western Arkansas Planning and Development District,2017,260988,227814,10519,5984,8305,354,8012,234581,26407
6500021                            ,AR,Western Arkansas Planning and Development District,2018,260854,227238,10663,6095,8246,370,8242,234027,26827
6500021                            ,AR,Western Arkansas Planning and Development District,2019,260487,226580,10784,6113,8231,385,8394,233225,27262
6500021                            ,AR,Western Arkansas Planning and Development District,2020,255238,221553,10795,5943,8148,378,8421,228058,27180
6500021                            ,AR,Western Arkansas Planning and Development District,2021,256096,221865,10857,6166,8163,404,8641,227964,28132
6500021                            ,AR,Western Arkansas Planning and Development District,2022,257981,223062,10910,6417,8308,424,8860,228488,29493
6500021                            ,AR,Western Arkansas Planning and Development District,2023,259170,223505,11053,6574,8464,450,9124,228759,30411
6500021                            ,AR,Western Arkansas Planning and Development District,2024,260607,224226,11191,6730,8528,481,9451,229143,31464
6500022                            ,AR,White River Planning and Development District,1990,193628,184434,8188,702,304,NULL,NULL,192692,936
6500022                            ,AR,White River Planning and Development District,1991,196348,187049,8268,707,324,NULL,NULL,195359,989
6500022                            ,AR,White River Planning and Development District,1992,198754,189349,8330,747,328,NULL,NULL,197730,1024
6500022                            ,AR,White River Planning and Development District,1993,202777,193097,8565,762,353,NULL,NULL,201621,1156
6500022                            ,AR,White River Planning and Development District,1994,206372,196576,8664,768,364,NULL,NULL,205083,1289
6500022                            ,AR,White River Planning and Development District,1995,210145,200166,8782,793,404,NULL,NULL,208624,1521
6500022                            ,AR,White River Planning and Development District,1996,213050,202814,8911,882,443,NULL,NULL,211213,1837
6500022                            ,AR,White River Planning and Development District,1997,215208,204879,8955,909,465,NULL,NULL,213215,1993
6500022                            ,AR,White River Planning and Development District,1998,219123,208106,9516,1001,500,NULL,NULL,216862,2261
6500022                            ,AR,White River Planning and Development District,1999,220626,209456,9606,1049,515,NULL,NULL,218149,2477
6500022                            ,AR,White River Planning and Development District,2000,222736,209071,9451,1158,633,72,2351,219656,3080
6500022                            ,AR,White River Planning and Development District,2001,223580,209745,9493,1195,695,72,2380,220038,3542
6500022                            ,AR,White River Planning and Development District,2002,224398,210488,9368,1231,735,75,2501,220556,3842
6500022                            ,AR,White River Planning and Development District,2003,225839,211821,9260,1242,755,79,2682,221564,4275
