IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
211020,11020,"Altoona, PA",2001,Metro,128471,125413,1630,112,527,23,766,127712,759
211020,11020,"Altoona, PA",2002,Metro,127631,124470,1620,118,565,23,835,126833,798
211020,11020,"Altoona, PA",2003,Metro,127353,124016,1694,122,594,24,903,126494,859
211020,11020,"Altoona, PA",2004,Metro,127194,123681,1760,124,622,25,982,126293,901
211020,11020,"Altoona, PA",2005,Metro,126730,123078,1816,127,633,25,1051,125754,976
211020,11020,"Altoona, PA",2006,Metro,127002,123151,1897,132,645,28,1149,125930,1072
211020,11020,"Altoona, PA",2007,Metro,127048,122967,2015,140,673,30,1223,125897,1151
211020,11020,"Altoona, PA",2008,Metro,127112,122810,2104,140,697,27,1334,125906,1206
211020,11020,"Altoona, PA",2009,Metro,127161,122695,2159,147,732,32,1396,125916,1245
211020,11020,"Altoona, PA",2010,Metro,127049,122503,2170,151,737,32,1456,125816,1233
211020,11020,"Altoona, PA",2011,Metro,126990,122273,2207,163,786,33,1528,125706,1284
211020,11020,"Altoona, PA",2012,Metro,126569,121739,2229,167,813,32,1589,125251,1318
211020,11020,"Altoona, PA",2013,Metro,125869,121002,2244,170,826,33,1594,124528,1341
211020,11020,"Altoona, PA",2014,Metro,125309,120345,2239,177,877,31,1640,123922,1387
211020,11020,"Altoona, PA",2015,Metro,124637,119584,2264,183,888,33,1685,123205,1432
211020,11020,"Altoona, PA",2016,Metro,123779,118662,2281,193,880,35,1728,122303,1476
211020,11020,"Altoona, PA",2017,Metro,123173,117949,2347,193,843,35,1806,121658,1515
211020,11020,"Altoona, PA",2018,Metro,122567,117234,2430,204,843,35,1821,121005,1562
211020,11020,"Altoona, PA",2019,Metro,121942,116555,2455,195,861,36,1840,120376,1566
211020,11020,"Altoona, PA",2020,Metro,122664,116910,2686,214,877,38,1939,120965,1699
211020,11020,"Altoona, PA",2021,Metro,122160,116140,2821,218,900,36,2045,120362,1798
211020,11020,"Altoona, PA",2022,Metro,120796,114689,2895,219,866,38,2089,118899,1897
211020,11020,"Altoona, PA",2023,Metro,120494,114190,2987,221,910,40,2146,118462,2032
211020,11020,"Altoona, PA",2024,Metro,120269,113740,3032,226,971,47,2253,118071,2198
211060,11060,"Altus, OK",1990,Micro,28638,24931,2711,588,408,NULL,NULL,25371,3267
211060,11060,"Altus, OK",1991,Micro,28479,24811,2672,585,411,NULL,NULL,25137,3342
211060,11060,"Altus, OK",1992,Micro,28778,25111,2690,570,407,NULL,NULL,25319,3459
211060,11060,"Altus, OK",1993,Micro,28985,25308,2686,571,420,NULL,NULL,25399,3586
211060,11060,"Altus, OK",1994,Micro,29190,25519,2681,572,418,NULL,NULL,25464,3726
211060,11060,"Altus, OK",1995,Micro,30034,26260,2739,593,442,NULL,NULL,26069,3965
211060,11060,"Altus, OK",1996,Micro,30194,26424,2734,590,446,NULL,NULL,26081,4113
211060,11060,"Altus, OK",1997,Micro,28930,25339,2588,574,429,NULL,NULL,24841,4089
211060,11060,"Altus, OK",1998,Micro,28955,25386,2558,574,437,NULL,NULL,24688,4267
211060,11060,"Altus, OK",1999,Micro,28789,25236,2528,589,436,NULL,NULL,24393,4396
211060,11060,"Altus, OK",2000,Micro,28278,24375,2388,521,369,47,578,23825,4453
211060,11060,"Altus, OK",2001,Micro,28036,24098,2413,510,367,44,604,23441,4595
211060,11060,"Altus, OK",2002,Micro,27513,23533,2372,525,374,52,657,22850,4663
211060,11060,"Altus, OK",2003,Micro,27242,23352,2255,551,367,55,662,22421,4821
211060,11060,"Altus, OK",2004,Micro,27480,23496,2285,561,374,49,715,22506,4974
211060,11060,"Altus, OK",2005,Micro,26862,22998,2125,552,369,49,769,21866,4996
211060,11060,"Altus, OK",2006,Micro,26805,22902,2122,580,352,55,794,21597,5208
211060,11060,"Altus, OK",2007,Micro,26335,22427,2037,615,351,55,850,21118,5217
211060,11060,"Altus, OK",2008,Micro,26038,22059,2072,620,331,58,898,20777,5261
211060,11060,"Altus, OK",2009,Micro,26256,22188,2101,626,349,56,936,20892,5364
211060,11060,"Altus, OK",2010,Micro,26485,22302,2123,654,349,65,992,20913,5572
211060,11060,"Altus, OK",2011,Micro,26422,22317,2055,633,356,67,994,20623,5799
211060,11060,"Altus, OK",2012,Micro,26226,22082,2035,659,389,67,994,20374,5852
211060,11060,"Altus, OK",2013,Micro,26141,22009,2027,649,380,66,1010,20217,5924
211060,11060,"Altus, OK",2014,Micro,25834,21788,1963,647,388,71,977,19811,6023
211060,11060,"Altus, OK",2015,Micro,25464,21441,1891,661,404,75,992,19442,6022
211060,11060,"Altus, OK",2016,Micro,25488,21398,1929,674,399,83,1005,19467,6021
211060,11060,"Altus, OK",2017,Micro,25121,21026,1930,679,376,74,1036,19034,6087
211060,11060,"Altus, OK",2018,Micro,24695,20532,1940,680,394,83,1066,18584,6111
211060,11060,"Altus, OK",2019,Micro,24431,20198,1940,722,400,85,1086,18245,6186
211060,11060,"Altus, OK",2020,Micro,24747,20507,1875,713,430,90,1132,18755,5992
211060,11060,"Altus, OK",2021,Micro,24746,20483,1883,724,423,89,1144,18720,6026
211060,11060,"Altus, OK",2022,Micro,24671,20428,1758,765,435,91,1194,18542,6129
211060,11060,"Altus, OK",2023,Micro,24685,20368,1743,792,456,94,1232,18412,6273
211060,11060,"Altus, OK",2024,Micro,24541,20279,1681,782,464,94,1241,18145,6396
211100,11100,"Amarillo, TX",1990,Metro,198488,183424,10016,1597,3451,NULL,NULL,172308,26180
211100,11100,"Amarillo, TX",1991,Metro,200626,185140,10318,1625,3543,NULL,NULL,173178,27448
211100,11100,"Amarillo, TX",1992,Metro,203371,187459,10575,1692,3645,NULL,NULL,174530,28841
211100,11100,"Amarillo, TX",1993,Metro,207282,190794,10947,1755,3786,NULL,NULL,176797,30485
211100,11100,"Amarillo, TX",1994,Metro,211306,194207,11402,1801,3896,NULL,NULL,178994,32312
211100,11100,"Amarillo, TX",1995,Metro,217400,199018,12508,1865,4009,NULL,NULL,182736,34664
211100,11100,"Amarillo, TX",1996,Metro,219808,200960,12815,1928,4105,NULL,NULL,183351,36457
211100,11100,"Amarillo, TX",1997,Metro,222054,202922,12999,1968,4165,NULL,NULL,183843,38211
211100,11100,"Amarillo, TX",1998,Metro,223545,204151,13253,1976,4165,NULL,NULL,183706,39839
211100,11100,"Amarillo, TX",1999,Metro,226621,206760,13595,2011,4255,NULL,NULL,184816,41805
211100,11100,"Amarillo, TX",2000,Metro,229215,207050,13476,1969,4104,120,2496,185363,43852
211100,11100,"Amarillo, TX",2001,Metro,230351,207766,13572,2087,4237,116,2573,184678,45673
211100,11100,"Amarillo, TX",2002,Metro,232326,209262,13685,2127,4398,130,2724,184601,47725
211100,11100,"Amarillo, TX",2003,Metro,235138,211366,13998,2146,4650,139,2839,185430,49708
211100,11100,"Amarillo, TX",2004,Metro,237566,213083,14158,2163,4996,155,3011,185978,51588
211100,11100,"Amarillo, TX",2005,Metro,240380,214966,14527,2247,5204,152,3284,186415,53965
211100,11100,"Amarillo, TX",2006,Metro,242656,216228,15036,2327,5429,159,3477,186858,55798
211100,11100,"Amarillo, TX",2007,Metro,244608,217386,15326,2331,5781,169,3615,186997,57611
211100,11100,"Amarillo, TX",2008,Metro,246458,218419,15573,2456,6013,174,3823,186840,59618
211100,11100,"Amarillo, TX",2009,Metro,249373,220321,15903,2524,6481,184,3960,187582,61791
211100,11100,"Amarillo, TX",2010,Metro,252666,222559,16220,2594,6932,194,4167,188709,63957
211100,11100,"Amarillo, TX",2011,Metro,255996,225032,16475,2623,7307,216,4343,189631,66365
211100,11100,"Amarillo, TX",2012,Metro,257842,225765,16790,2640,7886,236,4525,189687,68155
211100,11100,"Amarillo, TX",2013,Metro,258939,225733,17182,2727,8356,244,4697,189577,69362
211100,11100,"Amarillo, TX",2014,Metro,260859,226788,17337,2831,8768,250,4885,189609,71250
211100,11100,"Amarillo, TX",2015,Metro,261656,226614,17526,2903,9208,262,5143,188879,72777
211100,11100,"Amarillo, TX",2016,Metro,262907,227447,17762,2958,9175,269,5296,188324,74583
211100,11100,"Amarillo, TX",2017,Metro,264131,228061,18191,2968,9185,275,5451,187904,76227
211100,11100,"Amarillo, TX",2018,Metro,264036,227676,18290,3043,9129,285,5613,186690,77346
211100,11100,"Amarillo, TX",2019,Metro,264423,227892,18367,3109,9069,288,5698,185555,78868
211100,11100,"Amarillo, TX",2020,Metro,269051,231484,19065,3116,9220,295,5871,190682,78369
211100,11100,"Amarillo, TX",2021,Metro,269858,232023,19261,3174,9018,316,6066,189534,80324
211100,11100,"Amarillo, TX",2022,Metro,270751,232500,19482,3127,9009,328,6305,188473,82278
211100,11100,"Amarillo, TX",2023,Metro,272981,233571,20208,3202,9094,344,6562,188180,84801
211100,11100,"Amarillo, TX",2024,Metro,274650,234055,20881,3321,9181,349,6863,187443,87207
211140,11140,"Americus, GA",1990,Micro,33926,18356,15376,87,107,NULL,NULL,33699,227
211140,11140,"Americus, GA",1991,Micro,34326,18496,15644,81,105,NULL,NULL,34075,251
211140,11140,"Americus, GA",1992,Micro,34743,18647,15905,81,110,NULL,NULL,34467,276
211140,11140,"Americus, GA",1993,Micro,35257,18817,16244,79,117,NULL,NULL,34954,303
211140,11140,"Americus, GA",1994,Micro,35519,18834,16474,77,134,NULL,NULL,35171,348
211140,11140,"Americus, GA",1995,Micro,35595,18781,16594,76,144,NULL,NULL,35181,414
211140,11140,"Americus, GA",1996,Micro,36250,19018,16999,84,149,NULL,NULL,35751,499
211140,11140,"Americus, GA",1997,Micro,36465,19017,17213,79,156,NULL,NULL,35922,543
211140,11140,"Americus, GA",1998,Micro,36480,18946,17290,78,166,NULL,NULL,35845,635
211140,11140,"Americus, GA",1999,Micro,36663,18956,17448,78,181,NULL,NULL,35898,765
211140,11140,"Americus, GA",2000,Micro,37239,19068,17655,111,211,12,182,36268,971
211140,11140,"Americus, GA",2001,Micro,37307,18964,17777,110,257,12,187,36245,1062
211140,11140,"Americus, GA",2002,Micro,37282,18811,17862,118,273,12,206,36146,1136
211140,11140,"Americus, GA",2003,Micro,37154,18607,17914,124,289,17,203,35924,1230
211140,11140,"Americus, GA",2004,Micro,36972,18400,17894,130,309,22,217,35668,1304
211140,11140,"Americus, GA",2005,Micro,36892,18277,17871,130,330,22,262,35474,1418
211140,11140,"Americus, GA",2006,Micro,37159,18444,17920,136,347,29,283,35601,1558
211140,11140,"Americus, GA",2007,Micro,37588,18524,18186,140,384,41,313,36035,1553
211140,11140,"Americus, GA",2008,Micro,37847,18524,18398,150,418,41,316,36101,1746
211140,11140,"Americus, GA",2009,Micro,37678,18509,18187,157,452,47,326,35811,1867
211140,11140,"Americus, GA",2010,Micro,37628,18453,18158,157,467,53,340,35749,1879
211140,11140,"Americus, GA",2011,Micro,37036,18060,17922,169,468,55,362,35204,1832
211140,11140,"Americus, GA",2012,Micro,36532,17776,17732,170,448,53,353,34733,1799
211140,11140,"Americus, GA",2013,Micro,36360,17692,17652,172,439,55,350,34562,1798
211140,11140,"Americus, GA",2014,Micro,36278,17586,17653,167,447,53,372,34399,1879
211140,11140,"Americus, GA",2015,Micro,35833,17342,17412,171,460,58,390,33941,1892
211140,11140,"Americus, GA",2016,Micro,35513,17178,17216,166,460,58,435,33570,1943
211140,11140,"Americus, GA",2017,Micro,35074,17015,16949,161,438,57,454,33094,1980
211140,11140,"Americus, GA",2018,Micro,34925,16890,16873,161,460,62,479,32866,2059
211140,11140,"Americus, GA",2019,Micro,34655,16756,16751,153,426,60,509,32559,2096
211140,11140,"Americus, GA",2020,Micro,34060,16205,16687,159,451,49,509,32089,1971
211140,11140,"Americus, GA",2021,Micro,33477,16013,16297,161,444,51,511,31487,1990
211140,11140,"Americus, GA",2022,Micro,33383,15955,16221,161,456,55,535,31354,2029
211140,11140,"Americus, GA",2023,Micro,33476,15936,16268,167,480,57,568,31422,2054
211140,11140,"Americus, GA",2024,Micro,33475,15887,16249,168,518,56,597,31354,2121
211180,11180,"Ames, IA",1990,Metro,99582,94652,1261,119,3550,NULL,NULL,98692,890
211180,11180,"Ames, IA",1991,Metro,99832,94726,1299,120,3687,NULL,NULL,98901,931
211180,11180,"Ames, IA",1992,Metro,100389,95092,1344,119,3834,NULL,NULL,99452,937
211180,11180,"Ames, IA",1993,Metro,101141,95611,1406,125,3999,NULL,NULL,100146,995
211180,11180,"Ames, IA",1994,Metro,101060,95403,1443,128,4086,NULL,NULL,100024,1036
211180,11180,"Ames, IA",1995,Metro,101721,95944,1450,137,4190,NULL,NULL,100643,1078
211180,11180,"Ames, IA",1996,Metro,102679,96792,1497,138,4252,NULL,NULL,101523,1156
211180,11180,"Ames, IA",1997,Metro,103856,97910,1553,146,4247,NULL,NULL,102668,1188
211180,11180,"Ames, IA",1998,Metro,104151,98271,1595,146,4139,NULL,NULL,102908,1243
211180,11180,"Ames, IA",1999,Metro,105536,99495,1659,163,4219,NULL,NULL,104213,1323
211180,11180,"Ames, IA",2000,Metro,106403,99472,1660,188,4262,27,794,104936,1467
211180,11180,"Ames, IA",2001,Metro,106509,99560,1700,187,4183,27,852,104839,1670
211180,11180,"Ames, IA",2002,Metro,107971,100676,1827,205,4302,26,935,106101,1870
211180,11180,"Ames, IA",2003,Metro,108300,100712,1803,219,4513,33,1020,106273,2027
211180,11180,"Ames, IA",2004,Metro,109126,101246,1851,212,4715,23,1079,106966,2160
211180,11180,"Ames, IA",2005,Metro,109384,101205,1899,213,4842,24,1201,107207,2177
211180,11180,"Ames, IA",2006,Metro,111210,102615,2062,231,4995,21,1286,108780,2430
211180,11180,"Ames, IA",2007,Metro,113093,104158,2215,241,5062,22,1395,110450,2643
211180,11180,"Ames, IA",2008,Metro,114285,105068,2298,250,5209,20,1440,111462,2823
211180,11180,"Ames, IA",2009,Metro,115645,105919,2474,252,5411,26,1563,112650,2995
211180,11180,"Ames, IA",2010,Metro,115932,105883,2544,274,5586,25,1620,112662,3270
211180,11180,"Ames, IA",2011,Metro,117451,106562,2720,295,6149,26,1699,114092,3359
211180,11180,"Ames, IA",2012,Metro,118184,106979,2704,303,6436,28,1734,114761,3423
211180,11180,"Ames, IA",2013,Metro,120232,108291,2770,323,6938,28,1882,116751,3481
211180,11180,"Ames, IA",2014,Metro,122197,109466,2890,350,7464,29,1998,118553,3644
211180,11180,"Ames, IA",2015,Metro,123212,109893,2967,364,7898,29,2061,119446,3766
211180,11180,"Ames, IA",2016,Metro,123446,109837,3070,362,8116,33,2028,119477,3969
211180,11180,"Ames, IA",2017,Metro,123833,109973,3120,384,8298,29,2029,119727,4106
211180,11180,"Ames, IA",2018,Metro,123105,109303,3155,389,8153,32,2073,119012,4093
211180,11180,"Ames, IA",2019,Metro,123779,109696,3281,409,8253,37,2103,119478,4301
211180,11180,"Ames, IA",2020,Metro,125353,111286,3318,444,7982,39,2284,119637,5716
211180,11180,"Ames, IA",2021,Metro,126453,112278,3464,435,7932,42,2302,120665,5788
211180,11180,"Ames, IA",2022,Metro,126565,112403,3517,461,7821,50,2313,120663,5902
211180,11180,"Ames, IA",2023,Metro,128068,113542,3588,496,7956,46,2440,121973,6095
211180,11180,"Ames, IA",2024,Metro,129227,113939,3682,510,8503,54,2539,122901,6326
211200,11200,"Amherst Town-Northampton, MA",1990,Metro,146825,139396,2643,270,4516,NULL,NULL,142955,3870
211200,11200,"Amherst Town-Northampton, MA",1991,Metro,146209,138542,2728,274,4665,NULL,NULL,142261,3948
211200,11200,"Amherst Town-Northampton, MA",1992,Metro,146734,138767,2872,277,4818,NULL,NULL,142673,4061
211200,11200,"Amherst Town-Northampton, MA",1993,Metro,147460,139200,2992,288,4980,NULL,NULL,143257,4203
211200,11200,"Amherst Town-Northampton, MA",1994,Metro,149341,140754,3172,300,5115,NULL,NULL,144972,4369
211200,11200,"Amherst Town-Northampton, MA",1995,Metro,150431,141667,3263,296,5205,NULL,NULL,145900,4531
211200,11200,"Amherst Town-Northampton, MA",1996,Metro,150522,141640,3304,307,5271,NULL,NULL,145899,4623
211200,11200,"Amherst Town-Northampton, MA",1997,Metro,150903,141784,3437,319,5363,NULL,NULL,146149,4754
211200,11200,"Amherst Town-Northampton, MA",1998,Metro,151051,141764,3544,327,5416,NULL,NULL,146152,4899
211200,11200,"Amherst Town-Northampton, MA",1999,Metro,151756,142255,3673,339,5489,NULL,NULL,146722,5034
211200,11200,"Amherst Town-Northampton, MA",2000,Metro,152364,141053,3403,319,5453,88,2048,147101,5263
211200,11200,"Amherst Town-Northampton, MA",2001,Metro,152518,140904,3492,336,5587,84,2115,146975,5543
211200,11200,"Amherst Town-Northampton, MA",2002,Metro,153461,141440,3562,356,5749,82,2272,147710,5751
211200,11200,"Amherst Town-Northampton, MA",2003,Metro,154621,142056,3654,371,6025,78,2437,148714,5907
211200,11200,"Amherst Town-Northampton, MA",2004,Metro,155019,142144,3702,381,6179,82,2531,148918,6101
211200,11200,"Amherst Town-Northampton, MA",2005,Metro,155383,141976,3827,376,6354,86,2764,149039,6344
211200,11200,"Amherst Town-Northampton, MA",2006,Metro,156168,142298,3935,361,6639,77,2858,149501,6667
211200,11200,"Amherst Town-Northampton, MA",2007,Metro,156842,142452,4040,392,6844,86,3028,149933,6909
211200,11200,"Amherst Town-Northampton, MA",2008,Metro,157615,142776,4162,395,7038,73,3171,150387,7228
211200,11200,"Amherst Town-Northampton, MA",2009,Metro,157910,142590,4254,410,7230,77,3349,150504,7406
211200,11200,"Amherst Town-Northampton, MA",2010,Metro,159331,143165,4482,436,7627,92,3529,151701,7630
211200,11200,"Amherst Town-Northampton, MA",2011,Metro,160192,143368,4715,431,7994,107,3577,152386,7806
211200,11200,"Amherst Town-Northampton, MA",2012,Metro,160497,143361,4792,439,8202,104,3599,152508,7989
211200,11200,"Amherst Town-Northampton, MA",2013,Metro,160969,143263,4880,445,8535,114,3732,152735,8234
211200,11200,"Amherst Town-Northampton, MA",2014,Metro,161060,142969,5080,450,8700,113,3748,152635,8425
211200,11200,"Amherst Town-Northampton, MA",2015,Metro,160885,142617,5178,465,8743,114,3768,152277,8608
211200,11200,"Amherst Town-Northampton, MA",2016,Metro,161613,142879,5324,469,8938,121,3882,152657,8956
211200,11200,"Amherst Town-Northampton, MA",2017,Metro,161070,142218,5366,471,9027,126,3862,151896,9174
211200,11200,"Amherst Town-Northampton, MA",2018,Metro,161126,142021,5501,497,8987,130,3990,151758,9368
211200,11200,"Amherst Town-Northampton, MA",2019,Metro,161596,142073,5671,502,9136,129,4085,151966,9630
211200,11200,"Amherst Town-Northampton, MA",2020,Metro,148589,132001,4872,534,7329,132,3721,137894,10695
211200,11200,"Amherst Town-Northampton, MA",2021,Metro,165069,144576,5973,566,9428,133,4393,153177,11892
211200,11200,"Amherst Town-Northampton, MA",2022,Metro,165397,144315,6289,591,9613,135,4454,153345,12052
211200,11200,"Amherst Town-Northampton, MA",2023,Metro,165686,144117,6353,603,9867,141,4605,153253,12433
211200,11200,"Amherst Town-Northampton, MA",2024,Metro,165399,143228,6483,642,10166,143,4737,152652,12747
211220,11220,"Amsterdam, NY",1990,Micro,52036,51236,499,88,213,NULL,NULL,49327,2709
211220,11220,"Amsterdam, NY",1991,Micro,51896,51087,518,84,207,NULL,NULL,49116,2780
211220,11220,"Amsterdam, NY",1992,Micro,51928,51089,537,82,220,NULL,NULL,49033,2895
211220,11220,"Amsterdam, NY",1993,Micro,51807,50928,562,82,235,NULL,NULL,48833,2974
211220,11220,"Amsterdam, NY",1994,Micro,51752,50801,629,82,240,NULL,NULL,48692,3060
211220,11220,"Amsterdam, NY",1995,Micro,51649,50638,681,85,245,NULL,NULL,48500,3149
211220,11220,"Amsterdam, NY",1996,Micro,51305,50272,695,87,251,NULL,NULL,48106,3199
211220,11220,"Amsterdam, NY",1997,Micro,50798,49716,733,89,260,NULL,NULL,47535,3263
211220,11220,"Amsterdam, NY",1998,Micro,50321,49216,741,92,272,NULL,NULL,47016,3305
211220,11220,"Amsterdam, NY",1999,Micro,49918,48797,756,94,271,NULL,NULL,46570,3348
211220,11220,"Amsterdam, NY",2000,Micro,49605,48146,689,130,274,7,359,46148,3457
211220,11220,"Amsterdam, NY",2001,Micro,49472,47851,769,129,322,7,394,45819,3653
211220,11220,"Amsterdam, NY",2002,Micro,49298,47594,807,151,308,8,430,45472,3826
211220,11220,"Amsterdam, NY",2003,Micro,49449,47631,841,154,342,9,472,45490,3959
211220,11220,"Amsterdam, NY",2004,Micro,49460,47526,903,163,333,20,515,45253,4207
211220,11220,"Amsterdam, NY",2005,Micro,49505,47488,909,165,348,29,566,45073,4432
211220,11220,"Amsterdam, NY",2006,Micro,49724,47555,976,178,350,40,625,44946,4778
211220,11220,"Amsterdam, NY",2007,Micro,49798,47516,1060,187,345,42,648,44726,5072
211220,11220,"Amsterdam, NY",2008,Micro,49951,47568,1050,203,385,46,699,44622,5329
211220,11220,"Amsterdam, NY",2009,Micro,50001,47538,1068,214,390,46,745,44463,5538
211220,11220,"Amsterdam, NY",2010,Micro,50312,47726,1133,216,402,51,784,44635,5677
211220,11220,"Amsterdam, NY",2011,Micro,49919,47292,1159,234,390,51,793,44099,5820
211220,11220,"Amsterdam, NY",2012,Micro,49836,47102,1226,242,387,55,824,43910,5926
211220,11220,"Amsterdam, NY",2013,Micro,49754,46927,1258,251,386,64,868,43642,6112
211220,11220,"Amsterdam, NY",2014,Micro,49689,46781,1283,258,404,72,891,43356,6333
211220,11220,"Amsterdam, NY",2015,Micro,49576,46534,1357,263,414,72,936,43022,6554
211220,11220,"Amsterdam, NY",2016,Micro,49242,46093,1434,271,414,75,955,42529,6713
211220,11220,"Amsterdam, NY",2017,Micro,49203,45961,1512,273,429,72,956,42196,7007
211220,11220,"Amsterdam, NY",2018,Micro,49502,46148,1567,288,450,63,986,42132,7370
211220,11220,"Amsterdam, NY",2019,Micro,49355,45844,1634,297,475,74,1031,41875,7480
211220,11220,"Amsterdam, NY",2020,Micro,49487,45843,1754,289,497,81,1023,42136,7351
211220,11220,"Amsterdam, NY",2021,Micro,49490,45608,1869,321,522,83,1087,41952,7538
211220,11220,"Amsterdam, NY",2022,Micro,49434,45396,1986,335,538,84,1095,41855,7579
211220,11220,"Amsterdam, NY",2023,Micro,49580,45288,2110,352,575,83,1172,41811,7769
211220,11220,"Amsterdam, NY",2024,Micro,49648,45185,2259,340,588,87,1189,41720,7928
211260,11260,"Anchorage, AK",1990,Metro,267762,223683,15297,17063,11719,NULL,NULL,257610,10152
211260,11260,"Anchorage, AK",1991,Metro,277407,231426,15755,17805,12421,NULL,NULL,266741,10666
211260,11260,"Anchorage, AK",1992,Metro,290307,240984,17125,18810,13388,NULL,NULL,278992,11315
211260,11260,"Anchorage, AK",1993,Metro,296516,244454,18555,19366,14141,NULL,NULL,284811,11705
211260,11260,"Anchorage, AK",1994,Metro,300188,246597,18432,20190,14969,NULL,NULL,287836,12352
211260,11260,"Anchorage, AK",1995,Metro,301879,247741,17752,20757,15629,NULL,NULL,289077,12802
211260,11260,"Anchorage, AK",1996,Metro,302606,247204,17442,21608,16352,NULL,NULL,289414,13192
211260,11260,"Anchorage, AK",1997,Metro,306480,248434,18355,22388,17303,NULL,NULL,292413,14067
211260,11260,"Anchorage, AK",1998,Metro,312895,252040,19005,23742,18108,NULL,NULL,298287,14608
211260,11260,"Anchorage, AK",1999,Metro,317172,254209,19335,24678,18950,NULL,NULL,301772,15400
211260,11260,"Anchorage, AK",2000,Metro,320618,247445,16421,22693,15508,2651,15900,304238,16380
211260,11260,"Anchorage, AK",2001,Metro,326081,249987,16590,23557,16251,2931,16765,308476,17605
211260,11260,"Anchorage, AK",2002,Metro,332582,253452,16949,24118,17092,3324,17647,313624,18958
211260,11260,"Anchorage, AK",2003,Metro,337730,255621,16905,24886,18116,3693,18509,317793,19937
211260,11260,"Anchorage, AK",2004,Metro,345245,259829,17169,25518,18989,4015,19725,324170,21075
211260,11260,"Anchorage, AK",2005,Metro,350903,262085,17070,26584,19879,4374,20911,329016,21887
211260,11260,"Anchorage, AK",2006,Metro,358718,266489,17318,27268,20676,4617,22350,335732,22986
211260,11260,"Anchorage, AK",2007,Metro,360194,265602,17363,27535,21336,4977,23381,337062,23132
211260,11260,"Anchorage, AK",2008,Metro,365633,267605,17518,28096,22379,5306,24729,341815,23818
211260,11260,"Anchorage, AK",2009,Metro,374562,271689,17676,28890,24297,5845,26165,349862,24700
211260,11260,"Anchorage, AK",2010,Metro,383491,276521,18081,29094,25433,6416,27946,357729,25762
211260,11260,"Anchorage, AK",2011,Metro,388434,278786,18429,29348,26407,6773,28691,361516,26918
211260,11260,"Anchorage, AK",2012,Metro,392524,279675,18878,30083,27321,7277,29290,363967,28557
211260,11260,"Anchorage, AK",2013,Metro,397741,281567,19259,30679,28385,7780,30071,367722,30019
211260,11260,"Anchorage, AK",2014,Metro,398832,281108,19164,31320,28725,7957,30558,367864,30968
211260,11260,"Anchorage, AK",2015,Metro,399499,280098,18894,31940,29279,8241,31047,367939,31560
211260,11260,"Anchorage, AK",2016,Metro,402330,280198,19072,32485,29962,8767,31846,370121,32209
211260,11260,"Anchorage, AK",2017,Metro,401544,277537,19155,32696,30603,9267,32286,368597,32947
211260,11260,"Anchorage, AK",2018,Metro,398702,274495,18945,32859,30587,9367,32449,365610,33092
211260,11260,"Anchorage, AK",2019,Metro,397368,272498,18620,33165,30679,9556,32850,363998,33370
211260,11260,"Anchorage, AK",2020,Metro,398427,271639,18523,34006,31116,9733,33410,366585,31842
211260,11260,"Anchorage, AK",2021,Metro,399924,271420,18442,34526,31394,9981,34161,367247,32677
211260,11260,"Anchorage, AK",2022,Metro,401025,270974,18303,35289,31627,10067,34765,367687,33338
211260,11260,"Anchorage, AK",2023,Metro,403228,271153,18338,35941,32262,10347,35187,368963,34265
211260,11260,"Anchorage, AK",2024,Metro,407213,272120,18627,36424,33300,10710,36032,371742,35471
211360,11360,"Anderson Creek, NC",1990,Micro,68030,51660,15452,613,305,NULL,NULL,66861,1169
211360,11360,"Anderson Creek, NC",1991,Micro,69189,52452,15790,620,327,NULL,NULL,67890,1299
211360,11360,"Anderson Creek, NC",1992,Micro,71373,53997,16365,648,363,NULL,NULL,69829,1544
211360,11360,"Anderson Creek, NC",1993,Micro,73671,55641,16947,678,405,NULL,NULL,71922,1749
211360,11360,"Anderson Creek, NC",1994,Micro,75590,57018,17413,714,445,NULL,NULL,73519,2071
211360,11360,"Anderson Creek, NC",1995,Micro,78353,59066,18073,733,481,NULL,NULL,75919,2434
211360,11360,"Anderson Creek, NC",1996,Micro,81651,61465,18848,788,550,NULL,NULL,78687,2964
211360,11360,"Anderson Creek, NC",1997,Micro,84169,63318,19431,824,596,NULL,NULL,80668,3501
211360,11360,"Anderson Creek, NC",1998,Micro,86513,65046,19991,838,638,NULL,NULL,82435,4078
211360,11360,"Anderson Creek, NC",1999,Micro,89127,66933,20591,898,705,NULL,NULL,84367,4760
211360,11360,"Anderson Creek, NC",2000,Micro,91393,68007,20769,896,621,73,1027,85928,5465
211360,11360,"Anderson Creek, NC",2001,Micro,93168,69017,21106,1005,693,96,1251,87121,6047
211360,11360,"Anderson Creek, NC",2002,Micro,95708,70785,21563,1144,691,102,1423,89062,6646
211360,11360,"Anderson Creek, NC",2003,Micro,96787,71622,21535,1230,717,113,1570,89512,7275
211360,11360,"Anderson Creek, NC",2004,Micro,98545,72927,21593,1315,774,113,1823,90577,7968
211360,11360,"Anderson Creek, NC",2005,Micro,100728,74438,21892,1424,818,124,2032,92136,8592
211360,11360,"Anderson Creek, NC",2006,Micro,103036,75806,22468,1564,834,128,2236,93873,9163
