"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","BEA Per Capita Personal Income"
"229060","29060","Laconia, NH","2014","Micro","50627"
"229060","29060","Laconia, NH","2015","Micro","53327"
"229060","29060","Laconia, NH","2016","Micro","54619"
"229060","29060","Laconia, NH","2017","Micro","56471"
"229060","29060","Laconia, NH","2018","Micro","59122"
"229060","29060","Laconia, NH","2019","Micro","63284"
"229060","29060","Laconia, NH","2020","Micro","67856"
"229060","29060","Laconia, NH","2021","Micro","71287"
"229060","29060","Laconia, NH","2022","Micro","75351"
"229060","29060","Laconia, NH","2023","Micro","79465"
"229100","29100","La Crosse-Onalaska, MN","2001","Metro","28167"
"229100","29100","La Crosse-Onalaska, MN","2002","Metro","28736"
"229100","29100","La Crosse-Onalaska, MN","2003","Metro","29814"
"229100","29100","La Crosse-Onalaska, MN","2004","Metro","30941"
"229100","29100","La Crosse-Onalaska, MN","2005","Metro","31978"
"229100","29100","La Crosse-Onalaska, MN","2006","Metro","33526"
"229100","29100","La Crosse-Onalaska, MN","2007","Metro","35069"
"229100","29100","La Crosse-Onalaska, MN","2008","Metro","37271"
"229100","29100","La Crosse-Onalaska, MN","2009","Metro","37406"
"229100","29100","La Crosse-Onalaska, MN","2010","Metro","37964"
"229100","29100","La Crosse-Onalaska, MN","2011","Metro","39971"
"229100","29100","La Crosse-Onalaska, MN","2012","Metro","41639"
"229100","29100","La Crosse-Onalaska, MN","2013","Metro","41097"
"229100","29100","La Crosse-Onalaska, MN","2014","Metro","43281"
"229100","29100","La Crosse-Onalaska, MN","2015","Metro","44535"
"229100","29100","La Crosse-Onalaska, MN","2016","Metro","45299"
"229100","29100","La Crosse-Onalaska, MN","2017","Metro","46745"
"229100","29100","La Crosse-Onalaska, MN","2018","Metro","48739"
"229100","29100","La Crosse-Onalaska, MN","2019","Metro","50732"
"229100","29100","La Crosse-Onalaska, MN","2020","Metro","54020"
"229100","29100","La Crosse-Onalaska, MN","2021","Metro","59539"
"229100","29100","La Crosse-Onalaska, MN","2022","Metro","59708"
"229100","29100","La Crosse-Onalaska, MN","2023","Metro","62497"
"229180","29180","Lafayette, LA","2001","Metro","25414"
"229180","29180","Lafayette, LA","2002","Metro","25660"
"229180","29180","Lafayette, LA","2003","Metro","26519"
"229180","29180","Lafayette, LA","2004","Metro","27292"
"229180","29180","Lafayette, LA","2005","Metro","30385"
"229180","29180","Lafayette, LA","2006","Metro","33888"
"229180","29180","Lafayette, LA","2007","Metro","35825"
"229180","29180","Lafayette, LA","2008","Metro","39809"
"229180","29180","Lafayette, LA","2009","Metro","36989"
"229180","29180","Lafayette, LA","2010","Metro","38935"
"229180","29180","Lafayette, LA","2011","Metro","40324"
"229180","29180","Lafayette, LA","2012","Metro","44062"
"229180","29180","Lafayette, LA","2013","Metro","44206"
"229180","29180","Lafayette, LA","2014","Metro","45467"
"229180","29180","Lafayette, LA","2015","Metro","43148"
"229180","29180","Lafayette, LA","2016","Metro","40788"
"229180","29180","Lafayette, LA","2017","Metro","42246"
"229180","29180","Lafayette, LA","2018","Metro","43997"
"229180","29180","Lafayette, LA","2019","Metro","45017"
"229180","29180","Lafayette, LA","2020","Metro","48583"
"229180","29180","Lafayette, LA","2021","Metro","53637"
"229180","29180","Lafayette, LA","2022","Metro","54890"
"229180","29180","Lafayette, LA","2023","Metro","57906"
"229200","29200","Lafayette-West Lafayette, IN","2001","Metro","25426"
"229200","29200","Lafayette-West Lafayette, IN","2002","Metro","25560"
"229200","29200","Lafayette-West Lafayette, IN","2003","Metro","25505"
"229200","29200","Lafayette-West Lafayette, IN","2004","Metro","26655"
"229200","29200","Lafayette-West Lafayette, IN","2005","Metro","27353"
"229200","29200","Lafayette-West Lafayette, IN","2006","Metro","28169"
"229200","29200","Lafayette-West Lafayette, IN","2007","Metro","29141"
"229200","29200","Lafayette-West Lafayette, IN","2008","Metro","31052"
"229200","29200","Lafayette-West Lafayette, IN","2009","Metro","30017"
"229200","29200","Lafayette-West Lafayette, IN","2010","Metro","31068"
"229200","29200","Lafayette-West Lafayette, IN","2011","Metro","32931"
"229200","29200","Lafayette-West Lafayette, IN","2012","Metro","34030"
"229200","29200","Lafayette-West Lafayette, IN","2013","Metro","34125"
"229200","29200","Lafayette-West Lafayette, IN","2014","Metro","35169"
"229200","29200","Lafayette-West Lafayette, IN","2015","Metro","35736"
"229200","29200","Lafayette-West Lafayette, IN","2016","Metro","36528"
"229200","29200","Lafayette-West Lafayette, IN","2017","Metro","38141"
"229200","29200","Lafayette-West Lafayette, IN","2018","Metro","40340"
"229200","29200","Lafayette-West Lafayette, IN","2019","Metro","41148"
"229200","29200","Lafayette-West Lafayette, IN","2020","Metro","43199"
"229200","29200","Lafayette-West Lafayette, IN","2021","Metro","47236"
"229200","29200","Lafayette-West Lafayette, IN","2022","Metro","48246"
"229200","29200","Lafayette-West Lafayette, IN","2023","Metro","50966"
"229260","29260","La Grande, OR","2001","Micro","23768"
"229260","29260","La Grande, OR","2002","Micro","24320"
"229260","29260","La Grande, OR","2003","Micro","25413"
"229260","29260","La Grande, OR","2004","Micro","26726"
"229260","29260","La Grande, OR","2005","Micro","26442"
"229260","29260","La Grande, OR","2006","Micro","28301"
"229260","29260","La Grande, OR","2007","Micro","29421"
"229260","29260","La Grande, OR","2008","Micro","30353"
"229260","29260","La Grande, OR","2009","Micro","30257"
"229260","29260","La Grande, OR","2010","Micro","30597"
"229260","29260","La Grande, OR","2011","Micro","31856"
"229260","29260","La Grande, OR","2012","Micro","32668"
"229260","29260","La Grande, OR","2013","Micro","33738"
"229260","29260","La Grande, OR","2014","Micro","35068"
"229260","29260","La Grande, OR","2015","Micro","36520"
"229260","29260","La Grande, OR","2016","Micro","36968"
"229260","29260","La Grande, OR","2017","Micro","38006"
"229260","29260","La Grande, OR","2018","Micro","40243"
"229260","29260","La Grande, OR","2019","Micro","41696"
"229260","29260","La Grande, OR","2020","Micro","45874"
"229260","29260","La Grande, OR","2021","Micro","49200"
"229260","29260","La Grande, OR","2022","Micro","50308"
"229260","29260","La Grande, OR","2023","Micro","53469"
"229300","29300","LaGrange, AL","2001","Micro","23898"
"229300","29300","LaGrange, AL","2002","Micro","24471"
"229300","29300","LaGrange, AL","2003","Micro","24983"
"229300","29300","LaGrange, AL","2004","Micro","25761"
"229300","29300","LaGrange, AL","2005","Micro","26367"
"229300","29300","LaGrange, AL","2006","Micro","27320"
"229300","29300","LaGrange, AL","2007","Micro","28218"
"229300","29300","LaGrange, AL","2008","Micro","28566"
"229300","29300","LaGrange, AL","2009","Micro","28106"
"229300","29300","LaGrange, AL","2010","Micro","29093"
"229300","29300","LaGrange, AL","2011","Micro","30624"
"229300","29300","LaGrange, AL","2012","Micro","31042"
"229300","29300","LaGrange, AL","2013","Micro","30951"
"229300","29300","LaGrange, AL","2014","Micro","31812"
"229300","29300","LaGrange, AL","2015","Micro","32818"
"229300","29300","LaGrange, AL","2016","Micro","33420"
"229300","29300","LaGrange, AL","2017","Micro","33539"
"229300","29300","LaGrange, AL","2018","Micro","34579"
"229300","29300","LaGrange, AL","2019","Micro","36081"
"229300","29300","LaGrange, AL","2020","Micro","39500"
"229300","29300","LaGrange, AL","2021","Micro","43058"
"229300","29300","LaGrange, AL","2022","Micro","43405"
"229300","29300","LaGrange, AL","2023","Micro","45407"
"229340","29340","Lake Charles, LA","2001","Metro","24382"
"229340","29340","Lake Charles, LA","2002","Metro","24843"
"229340","29340","Lake Charles, LA","2003","Metro","24950"
"229340","29340","Lake Charles, LA","2004","Metro","26124"
"229340","29340","Lake Charles, LA","2005","Metro","28453"
"229340","29340","Lake Charles, LA","2006","Metro","31198"
"229340","29340","Lake Charles, LA","2007","Metro","34292"
"229340","29340","Lake Charles, LA","2008","Metro","36346"
"229340","29340","Lake Charles, LA","2009","Metro","34266"
"229340","29340","Lake Charles, LA","2010","Metro","34877"
"229340","29340","Lake Charles, LA","2011","Metro","36013"
"229340","29340","Lake Charles, LA","2012","Metro","37773"
"229340","29340","Lake Charles, LA","2013","Metro","37889"
"229340","29340","Lake Charles, LA","2014","Metro","40084"
"229340","29340","Lake Charles, LA","2015","Metro","42081"
"229340","29340","Lake Charles, LA","2016","Metro","42537"
"229340","29340","Lake Charles, LA","2017","Metro","44261"
"229340","29340","Lake Charles, LA","2018","Metro","45998"
"229340","29340","Lake Charles, LA","2019","Metro","45656"
"229340","29340","Lake Charles, LA","2020","Metro","47130"
"229340","29340","Lake Charles, LA","2021","Metro","51761"
"229340","29340","Lake Charles, LA","2022","Metro","52747"
"229340","29340","Lake Charles, LA","2023","Metro","54391"
"229380","29380","Lake City, FL","2001","Micro","21451"
"229380","29380","Lake City, FL","2002","Micro","22071"
"229380","29380","Lake City, FL","2003","Micro","22312"
"229380","29380","Lake City, FL","2004","Micro","23674"
"229380","29380","Lake City, FL","2005","Micro","24816"
"229380","29380","Lake City, FL","2006","Micro","25322"
"229380","29380","Lake City, FL","2007","Micro","26782"
"229380","29380","Lake City, FL","2008","Micro","27351"
"229380","29380","Lake City, FL","2009","Micro","26730"
"229380","29380","Lake City, FL","2010","Micro","28606"
"229380","29380","Lake City, FL","2011","Micro","29920"
"229380","29380","Lake City, FL","2012","Micro","29410"
"229380","29380","Lake City, FL","2013","Micro","29487"
"229380","29380","Lake City, FL","2014","Micro","30872"
"229380","29380","Lake City, FL","2015","Micro","32281"
"229380","29380","Lake City, FL","2016","Micro","32801"
"229380","29380","Lake City, FL","2017","Micro","34312"
"229380","29380","Lake City, FL","2018","Micro","35680"
"229380","29380","Lake City, FL","2019","Micro","36778"
"229380","29380","Lake City, FL","2020","Micro","40075"
"229380","29380","Lake City, FL","2021","Micro","43662"
"229380","29380","Lake City, FL","2022","Micro","43339"
"229380","29380","Lake City, FL","2023","Micro","45995"
"229420","29420","Lake Havasu City-Kingman, AZ","2001","Metro","20326"
"229420","29420","Lake Havasu City-Kingman, AZ","2002","Metro","20910"
"229420","29420","Lake Havasu City-Kingman, AZ","2003","Metro","21699"
"229420","29420","Lake Havasu City-Kingman, AZ","2004","Metro","22910"
"229420","29420","Lake Havasu City-Kingman, AZ","2005","Metro","23924"
"229420","29420","Lake Havasu City-Kingman, AZ","2006","Metro","24525"
"229420","29420","Lake Havasu City-Kingman, AZ","2007","Metro","25005"
"229420","29420","Lake Havasu City-Kingman, AZ","2008","Metro","25607"
"229420","29420","Lake Havasu City-Kingman, AZ","2009","Metro","25668"
"229420","29420","Lake Havasu City-Kingman, AZ","2010","Metro","25864"
"229420","29420","Lake Havasu City-Kingman, AZ","2011","Metro","25875"
"229420","29420","Lake Havasu City-Kingman, AZ","2012","Metro","26327"
"229420","29420","Lake Havasu City-Kingman, AZ","2013","Metro","27154"
"229420","29420","Lake Havasu City-Kingman, AZ","2014","Metro","28558"
"229420","29420","Lake Havasu City-Kingman, AZ","2015","Metro","29410"
"229420","29420","Lake Havasu City-Kingman, AZ","2016","Metro","30598"
"229420","29420","Lake Havasu City-Kingman, AZ","2017","Metro","32260"
"229420","29420","Lake Havasu City-Kingman, AZ","2018","Metro","33657"
"229420","29420","Lake Havasu City-Kingman, AZ","2019","Metro","35477"
"229420","29420","Lake Havasu City-Kingman, AZ","2020","Metro","39023"
"229420","29420","Lake Havasu City-Kingman, AZ","2021","Metro","42978"
"229420","29420","Lake Havasu City-Kingman, AZ","2022","Metro","43657"
"229420","29420","Lake Havasu City-Kingman, AZ","2023","Metro","46777"
"229460","29460","Lakeland-Winter Haven, FL","2001","Metro","25723"
"229460","29460","Lakeland-Winter Haven, FL","2002","Metro","25829"
"229460","29460","Lakeland-Winter Haven, FL","2003","Metro","26608"
"229460","29460","Lakeland-Winter Haven, FL","2004","Metro","27899"
"229460","29460","Lakeland-Winter Haven, FL","2005","Metro","29239"
"229460","29460","Lakeland-Winter Haven, FL","2006","Metro","29444"
"229460","29460","Lakeland-Winter Haven, FL","2007","Metro","29889"
"229460","29460","Lakeland-Winter Haven, FL","2008","Metro","30434"
"229460","29460","Lakeland-Winter Haven, FL","2009","Metro","29136"
"229460","29460","Lakeland-Winter Haven, FL","2010","Metro","30873"
"229460","29460","Lakeland-Winter Haven, FL","2011","Metro","32228"
"229460","29460","Lakeland-Winter Haven, FL","2012","Metro","32082"
"229460","29460","Lakeland-Winter Haven, FL","2013","Metro","31947"
"229460","29460","Lakeland-Winter Haven, FL","2014","Metro","32859"
"229460","29460","Lakeland-Winter Haven, FL","2015","Metro","33767"
"229460","29460","Lakeland-Winter Haven, FL","2016","Metro","33702"
"229460","29460","Lakeland-Winter Haven, FL","2017","Metro","35287"
"229460","29460","Lakeland-Winter Haven, FL","2018","Metro","36200"
"229460","29460","Lakeland-Winter Haven, FL","2019","Metro","37805"
"229460","29460","Lakeland-Winter Haven, FL","2020","Metro","40794"
"229460","29460","Lakeland-Winter Haven, FL","2021","Metro","43780"
"229460","29460","Lakeland-Winter Haven, FL","2022","Metro","43103"
"229460","29460","Lakeland-Winter Haven, FL","2023","Metro","44430"
"229500","29500","Lamesa, TX","2001","Micro","18475"
"229500","29500","Lamesa, TX","2002","Micro","19905"
"229500","29500","Lamesa, TX","2003","Micro","22182"
"229500","29500","Lamesa, TX","2004","Micro","23083"
"229500","29500","Lamesa, TX","2005","Micro","25436"
"229500","29500","Lamesa, TX","2006","Micro","23157"
"229500","29500","Lamesa, TX","2007","Micro","28132"
"229500","29500","Lamesa, TX","2008","Micro","24671"
"229500","29500","Lamesa, TX","2009","Micro","25408"
"229500","29500","Lamesa, TX","2010","Micro","32537"
"229500","29500","Lamesa, TX","2011","Micro","30120"
"229500","29500","Lamesa, TX","2012","Micro","31140"
"229500","29500","Lamesa, TX","2013","Micro","40765"
"229500","29500","Lamesa, TX","2014","Micro","35749"
"229500","29500","Lamesa, TX","2015","Micro","33223"
"229500","29500","Lamesa, TX","2016","Micro","33141"
"229500","29500","Lamesa, TX","2017","Micro","37267"
"229500","29500","Lamesa, TX","2018","Micro","42346"
"229500","29500","Lamesa, TX","2019","Micro","40546"
"229500","29500","Lamesa, TX","2020","Micro","43439"
"229500","29500","Lamesa, TX","2021","Micro","45683"
"229500","29500","Lamesa, TX","2022","Micro","56349"
"229500","29500","Lamesa, TX","2023","Micro","54953"
"229540","29540","Lancaster, PA","2001","Metro","30482"
"229540","29540","Lancaster, PA","2002","Metro","30568"
"229540","29540","Lancaster, PA","2003","Metro","31590"
"229540","29540","Lancaster, PA","2004","Metro","33427"
"229540","29540","Lancaster, PA","2005","Metro","34672"
"229540","29540","Lancaster, PA","2006","Metro","35366"
"229540","29540","Lancaster, PA","2007","Metro","36576"
"229540","29540","Lancaster, PA","2008","Metro","37727"
"229540","29540","Lancaster, PA","2009","Metro","36629"
"229540","29540","Lancaster, PA","2010","Metro","38120"
"229540","29540","Lancaster, PA","2011","Metro","39736"
"229540","29540","Lancaster, PA","2012","Metro","40747"
"229540","29540","Lancaster, PA","2013","Metro","41650"
"229540","29540","Lancaster, PA","2014","Metro","43418"
"229540","29540","Lancaster, PA","2015","Metro","45501"
"229540","29540","Lancaster, PA","2016","Metro","46505"
"229540","29540","Lancaster, PA","2017","Metro","48614"
"229540","29540","Lancaster, PA","2018","Metro","51114"
"229540","29540","Lancaster, PA","2019","Metro","53281"
"229540","29540","Lancaster, PA","2020","Metro","57805"
"229540","29540","Lancaster, PA","2021","Metro","61287"
"229540","29540","Lancaster, PA","2022","Metro","64355"
"229540","29540","Lancaster, PA","2023","Metro","66876"
"229620","29620","Lansing-East Lansing, MI","2001","Metro","28614"
"229620","29620","Lansing-East Lansing, MI","2002","Metro","28409"
"229620","29620","Lansing-East Lansing, MI","2003","Metro","28724"
"229620","29620","Lansing-East Lansing, MI","2004","Metro","29260"
"229620","29620","Lansing-East Lansing, MI","2005","Metro","29634"
"229620","29620","Lansing-East Lansing, MI","2006","Metro","30562"
"229620","29620","Lansing-East Lansing, MI","2007","Metro","31555"
"229620","29620","Lansing-East Lansing, MI","2008","Metro","32832"
"229620","29620","Lansing-East Lansing, MI","2009","Metro","32226"
"229620","29620","Lansing-East Lansing, MI","2010","Metro","33768"
"229620","29620","Lansing-East Lansing, MI","2011","Metro","34569"
"229620","29620","Lansing-East Lansing, MI","2012","Metro","34997"
"229620","29620","Lansing-East Lansing, MI","2013","Metro","35188"
"229620","29620","Lansing-East Lansing, MI","2014","Metro","36482"
"229620","29620","Lansing-East Lansing, MI","2015","Metro","37888"
"229620","29620","Lansing-East Lansing, MI","2016","Metro","39061"
"229620","29620","Lansing-East Lansing, MI","2017","Metro","40152"
"229620","29620","Lansing-East Lansing, MI","2018","Metro","41668"
"229620","29620","Lansing-East Lansing, MI","2019","Metro","43204"
"229620","29620","Lansing-East Lansing, MI","2020","Metro","47472"
"229620","29620","Lansing-East Lansing, MI","2021","Metro","52372"
"229620","29620","Lansing-East Lansing, MI","2022","Metro","51608"
"229620","29620","Lansing-East Lansing, MI","2023","Metro","54289"
"229660","29660","Laramie, WY","2001","Micro","26155"
"229660","29660","Laramie, WY","2002","Micro","27643"
"229660","29660","Laramie, WY","2003","Micro","29325"
"229660","29660","Laramie, WY","2004","Micro","29417"
"229660","29660","Laramie, WY","2005","Micro","29486"
"229660","29660","Laramie, WY","2006","Micro","30308"
"229660","29660","Laramie, WY","2007","Micro","31892"
"229660","29660","Laramie, WY","2008","Micro","34786"
"229660","29660","Laramie, WY","2009","Micro","33294"
"229660","29660","Laramie, WY","2010","Micro","34496"
"229660","29660","Laramie, WY","2011","Micro","38029"
"229660","29660","Laramie, WY","2012","Micro","38723"
"229660","29660","Laramie, WY","2013","Micro","38524"
"229660","29660","Laramie, WY","2014","Micro","39863"
"229660","29660","Laramie, WY","2015","Micro","40601"
"229660","29660","Laramie, WY","2016","Micro","39983"
"229660","29660","Laramie, WY","2017","Micro","40283"
"229660","29660","Laramie, WY","2018","Micro","42143"
"229660","29660","Laramie, WY","2019","Micro","42432"
"229660","29660","Laramie, WY","2020","Micro","46137"
"229660","29660","Laramie, WY","2021","Micro","49618"
"229660","29660","Laramie, WY","2022","Micro","50607"
"229660","29660","Laramie, WY","2023","Micro","54052"
"229700","29700","Laredo, TX","2001","Metro","18961"
"229700","29700","Laredo, TX","2002","Metro","19512"
"229700","29700","Laredo, TX","2003","Metro","20069"
"229700","29700","Laredo, TX","2004","Metro","19990"
"229700","29700","Laredo, TX","2005","Metro","21734"
"229700","29700","Laredo, TX","2006","Metro","23022"
"229700","29700","Laredo, TX","2007","Metro","23462"
"229700","29700","Laredo, TX","2008","Metro","26222"
"229700","29700","Laredo, TX","2009","Metro","24787"
"229700","29700","Laredo, TX","2010","Metro","26229"
"229700","29700","Laredo, TX","2011","Metro","28318"
"229700","29700","Laredo, TX","2012","Metro","28931"
"229700","29700","Laredo, TX","2013","Metro","29333"
"229700","29700","Laredo, TX","2014","Metro","30020"
"229700","29700","Laredo, TX","2015","Metro","30266"
"229700","29700","Laredo, TX","2016","Metro","30405"
"229700","29700","Laredo, TX","2017","Metro","31153"
"229700","29700","Laredo, TX","2018","Metro","32554"
"229700","29700","Laredo, TX","2019","Metro","34436"
"229700","29700","Laredo, TX","2020","Metro","36739"
"229700","29700","Laredo, TX","2021","Metro","41029"
"229700","29700","Laredo, TX","2022","Metro","40674"
"229700","29700","Laredo, TX","2023","Metro","42757"
"229740","29740","Las Cruces, NM","2001","Metro","20455"
"229740","29740","Las Cruces, NM","2002","Metro","21610"
"229740","29740","Las Cruces, NM","2003","Metro","22577"
"229740","29740","Las Cruces, NM","2004","Metro","23612"
"229740","29740","Las Cruces, NM","2005","Metro","24898"
"229740","29740","Las Cruces, NM","2006","Metro","25858"
"229740","29740","Las Cruces, NM","2007","Metro","27139"
"229740","29740","Las Cruces, NM","2008","Metro","28111"
"229740","29740","Las Cruces, NM","2009","Metro","29203"
"229740","29740","Las Cruces, NM","2010","Metro","30525"
"229740","29740","Las Cruces, NM","2011","Metro","31012"
"229740","29740","Las Cruces, NM","2012","Metro","31228"
"229740","29740","Las Cruces, NM","2013","Metro","30462"
"229740","29740","Las Cruces, NM","2014","Metro","31715"
"229740","29740","Las Cruces, NM","2015","Metro","33202"
"229740","29740","Las Cruces, NM","2016","Metro","34235"
"229740","29740","Las Cruces, NM","2017","Metro","34906"
"229740","29740","Las Cruces, NM","2018","Metro","35764"
"229740","29740","Las Cruces, NM","2019","Metro","37863"
"229740","29740","Las Cruces, NM","2020","Metro","40824"
"229740","29740","Las Cruces, NM","2021","Metro","45696"
"229740","29740","Las Cruces, NM","2022","Metro","46226"
"229740","29740","Las Cruces, NM","2023","Metro","47712"
"229780","29780","Las Vegas, NM","2001","Micro","18670"
"229780","29780","Las Vegas, NM","2002","Micro","20016"
"229780","29780","Las Vegas, NM","2003","Micro","20849"
"229780","29780","Las Vegas, NM","2004","Micro","21793"
"229780","29780","Las Vegas, NM","2005","Micro","22413"
"229780","29780","Las Vegas, NM","2006","Micro","23832"
"229780","29780","Las Vegas, NM","2007","Micro","25175"
"229780","29780","Las Vegas, NM","2008","Micro","27813"
"229780","29780","Las Vegas, NM","2009","Micro","29543"
"229780","29780","Las Vegas, NM","2010","Micro","30766"
"229780","29780","Las Vegas, NM","2011","Micro","31544"
"229780","29780","Las Vegas, NM","2012","Micro","31700"
"229780","29780","Las Vegas, NM","2013","Micro","30556"
"229780","29780","Las Vegas, NM","2014","Micro","33446"
"229780","29780","Las Vegas, NM","2015","Micro","34640"
"229780","29780","Las Vegas, NM","2016","Micro","34192"
"229780","29780","Las Vegas, NM","2017","Micro","33632"
"229780","29780","Las Vegas, NM","2018","Micro","35610"
"229780","29780","Las Vegas, NM","2019","Micro","37745"
"229780","29780","Las Vegas, NM","2020","Micro","41478"
"229780","29780","Las Vegas, NM","2021","Micro","45256"
"229780","29780","Las Vegas, NM","2022","Micro","46941"
"229780","29780","Las Vegas, NM","2023","Micro","48323"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2001","Metro","31782"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2002","Metro","31732"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2003","Metro","32577"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2004","Metro","34612"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2005","Metro","37684"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2006","Metro","39172"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2007","Metro","39671"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2008","Metro","38255"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2009","Metro","34929"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2010","Metro","35707"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2011","Metro","37028"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2012","Metro","38923"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2013","Metro","38479"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2014","Metro","40388"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2015","Metro","42829"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2016","Metro","43621"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2017","Metro","45547"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2018","Metro","47466"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2019","Metro","50415"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2020","Metro","52642"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2021","Metro","58224"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2022","Metro","60083"
"229820","29820","Las Vegas-Henderson-Paradise, NV","2023","Metro","63767"
"229860","29860","Laurel, MS","2001","Micro","21981"
"229860","29860","Laurel, MS","2002","Micro","22582"
"229860","29860","Laurel, MS","2003","Micro","23478"
"229860","29860","Laurel, MS","2004","Micro","25147"
"229860","29860","Laurel, MS","2005","Micro","26715"
"229860","29860","Laurel, MS","2006","Micro","27918"
"229860","29860","Laurel, MS","2007","Micro","29440"
"229860","29860","Laurel, MS","2008","Micro","31592"
"229860","29860","Laurel, MS","2009","Micro","31196"
"229860","29860","Laurel, MS","2010","Micro","32263"
"229860","29860","Laurel, MS","2011","Micro","32649"
"229860","29860","Laurel, MS","2012","Micro","34030"
"229860","29860","Laurel, MS","2013","Micro","34954"
"229860","29860","Laurel, MS","2014","Micro","37217"
"229860","29860","Laurel, MS","2015","Micro","36528"
"229860","29860","Laurel, MS","2016","Micro","35515"
"229860","29860","Laurel, MS","2017","Micro","37096"
"229860","29860","Laurel, MS","2018","Micro","38150"
"229860","29860","Laurel, MS","2019","Micro","39263"
"229860","29860","Laurel, MS","2020","Micro","41041"
"229860","29860","Laurel, MS","2021","Micro","44976"
"229860","29860","Laurel, MS","2022","Micro","47993"
"229860","29860","Laurel, MS","2023","Micro","49032"
"229900","29900","Laurinburg, NC","2001","Micro","22353"
"229900","29900","Laurinburg, NC","2002","Micro","22532"
"229900","29900","Laurinburg, NC","2003","Micro","23019"
"229900","29900","Laurinburg, NC","2004","Micro","24158"
"229900","29900","Laurinburg, NC","2005","Micro","25515"
"229900","29900","Laurinburg, NC","2006","Micro","26324"
"229900","29900","Laurinburg, NC","2007","Micro","27069"
"229900","29900","Laurinburg, NC","2008","Micro","28388"
"229900","29900","Laurinburg, NC","2009","Micro","28603"
"229900","29900","Laurinburg, NC","2010","Micro","29496"
"229900","29900","Laurinburg, NC","2011","Micro","28437"
"229900","29900","Laurinburg, NC","2012","Micro","28662"
"229900","29900","Laurinburg, NC","2013","Micro","28097"
"229900","29900","Laurinburg, NC","2014","Micro","29194"
"229900","29900","Laurinburg, NC","2015","Micro","30162"
"229900","29900","Laurinburg, NC","2016","Micro","30072"
"229900","29900","Laurinburg, NC","2017","Micro","31345"
"229900","29900","Laurinburg, NC","2018","Micro","32633"
"229900","29900","Laurinburg, NC","2019","Micro","34549"
"229900","29900","Laurinburg, NC","2020","Micro","37837"
"229900","29900","Laurinburg, NC","2021","Micro","42198"
"229900","29900","Laurinburg, NC","2022","Micro","41779"
"229900","29900","Laurinburg, NC","2023","Micro","42838"
"229940","29940","Lawrence, KS","2001","Metro","26598"
"229940","29940","Lawrence, KS","2002","Metro","27017"
"229940","29940","Lawrence, KS","2003","Metro","27566"
"229940","29940","Lawrence, KS","2004","Metro","27822"
"229940","29940","Lawrence, KS","2005","Metro","28943"
"229940","29940","Lawrence, KS","2006","Metro","30595"
"229940","29940","Lawrence, KS","2007","Metro","31928"
"229940","29940","Lawrence, KS","2008","Metro","33819"
"229940","29940","Lawrence, KS","2009","Metro","34053"
"229940","29940","Lawrence, KS","2010","Metro","34237"
"229940","29940","Lawrence, KS","2011","Metro","35720"
"229940","29940","Lawrence, KS","2012","Metro","36417"
"229940","29940","Lawrence, KS","2013","Metro","36894"
"229940","29940","Lawrence, KS","2014","Metro","38126"
"229940","29940","Lawrence, KS","2015","Metro","39621"
"229940","29940","Lawrence, KS","2016","Metro","40376"
"229940","29940","Lawrence, KS","2017","Metro","42462"
"229940","29940","Lawrence, KS","2018","Metro","44441"
"229940","29940","Lawrence, KS","2019","Metro","46055"
"229940","29940","Lawrence, KS","2020","Metro","48916"
"229940","29940","Lawrence, KS","2021","Metro","52025"
"229940","29940","Lawrence, KS","2022","Metro","53670"
"229940","29940","Lawrence, KS","2023","Metro","56846"
"229980","29980","Lawrenceburg, TN","2001","Micro","21385"
"229980","29980","Lawrenceburg, TN","2002","Micro","21876"
"229980","29980","Lawrenceburg, TN","2003","Micro","22786"
"229980","29980","Lawrenceburg, TN","2004","Micro","23502"
"229980","29980","Lawrenceburg, TN","2005","Micro","23765"
"229980","29980","Lawrenceburg, TN","2006","Micro","24096"
"229980","29980","Lawrenceburg, TN","2007","Micro","25082"
"229980","29980","Lawrenceburg, TN","2008","Micro","26733"
