,Date,Open,High,Low,Close,Volume,Range,% Chg
493,2024-03-28,132.17,133.26,131.94,132.53,10019400,1.32,0.27
494,2024-03-27,135.27,135.68,131.65,133.15,13842800,4.02,-1.56
495,2024-03-26,136.97,137.31,135.05,135.25,10786400,2.26,-1.26
496,2024-03-25,136.54,138.02,135.66,136.60,9922200,2.36,0.05
497,2024-03-22,135.79,137.68,135.51,136.91,9944100,2.17,0.82
498,2024-03-21,138.86,138.91,135.44,135.84,17809400,3.47,-2.17
499,2024-03-20,133.00,133.76,131.52,133.21,12750200,2.24,0.16
500,2024-03-19,131.80,132.75,129.59,131.38,17341100,3.16,-0.32
501,2024-03-18,136.55,137.88,133.08,133.11,14732900,4.80,-2.53
502,2024-03-15,131.40,133.60,130.62,132.90,22751200,2.98,1.14
503,2024-03-14,138.36,138.84,134.88,135.46,14961900,3.96,-2.10
504,2024-03-13,138.79,138.96,137.16,137.90,12923100,1.80,-0.64
505,2024-03-12,140.21,142.33,136.38,140.10,21218500,5.95,-0.08
506,2024-03-11,139.34,140.10,134.79,134.88,29227100,5.31,-3.20
507,2024-03-08,149.31,153.68,140.61,142.01,43856900,13.07,-4.89
508,2024-03-07,140.58,147.08,139.85,144.75,34675700,7.23,2.97
509,2024-03-06,134.66,139.71,134.48,137.35,22292700,5.23,2.00
510,2024-03-05,133.03,133.33,129.74,130.95,13694700,3.59,-1.57
511,2024-03-04,135.77,137.76,133.58,134.14,26544600,4.18,-1.20
512,2024-03-01,126.25,132.58,126.22,129.91,24393000,6.35,2.90
513,2024-02-29,124.21,125.34,123.36,124.84,9369900,1.98,0.50
514,2024-02-28,124.67,124.75,122.88,123.58,6519100,1.87,-0.87
515,2024-02-27,126.87,128.04,124.76,124.76,8851800,3.28,-1.67
516,2024-02-26,126.15,127.32,124.73,126.75,9526700,2.59,0.48
517,2024-02-23,126.61,127.11,123.92,125.67,10123300,3.18,-0.74
518,2024-02-22,125.82,127.56,125.16,125.22,17014100,2.41,-0.48
519,2024-02-21,120.72,121.64,119.25,121.60,11469700,2.40,0.73
520,2024-02-20,123.11,123.27,120.45,121.59,12038800,2.82,-1.23
521,2024-02-16,123.34,124.81,122.06,122.91,13104400,2.75,-0.35
522,2024-02-15,126.90,127.22,124.52,125.18,12554000,2.70,-1.35
523,2024-02-14,125.77,126.89,124.15,125.42,13069700,2.75,-0.28
524,2024-02-13,124.12,126.05,122.71,123.75,14494000,3.34,-0.30
525,2024-02-12,129.30,129.53,126.38,126.57,14203800,3.15,-2.11
526,2024-02-09,130.49,131.14,126.70,129.14,16984200,4.44,-1.03
527,2024-02-08,123.22,130.73,122.35,129.74,33367000,8.38,5.30
528,2024-02-07,116.43,121.27,116.42,121.26,18172500,4.85,4.14
529,2024-02-06,116.54,117.38,114.76,115.82,11503800,2.63,-0.62
530,2024-02-05,113.64,115.98,113.11,115.25,13267600,2.87,1.42
531,2024-02-02,111.44,112.50,110.52,112.30,10044000,1.98,0.77
532,2024-02-01,110.41,110.63,109.25,110.01,8807600,1.38,-0.36
533,2024-01-31,110.12,111.32,109.52,109.59,12853900,1.80,-0.48
534,2024-01-30,112.89,114.49,112.12,112.60,11030800,2.38,-0.26
535,2024-01-29,113.68,114.36,112.31,113.49,10042200,2.05,-0.16
536,2024-01-26,113.42,114.52,112.83,113.77,10196400,1.69,0.31
537,2024-01-25,114.50,115.30,113.01,113.09,15485300,2.29,-1.24
538,2024-01-24,111.89,115.31,111.19,113.05,21859200,4.11,1.03
539,2024-01-23,110.14,111.20,109.79,110.73,11667900,1.42,0.54
540,2024-01-22,111.36,111.67,109.17,109.66,17755500,2.50,-1.52
541,2024-01-19,109.85,111.72,107.71,110.80,37812600,4.01,0.87
542,2024-01-18,107.89,110.01,106.22,109.66,58783700,3.79,1.65
543,2024-01-17,97.86,100.25,97.02,99.88,17649500,3.23,2.06
544,2024-01-16,97.53,99.30,97.21,98.64,11185500,2.09,1.13
545,2024-01-12,97.88,99.33,97.86,98.22,6519700,1.46,0.35
546,2024-01-11,98.67,99.12,97.01,98.20,7862700,2.11,-0.47
547,2024-01-10,99.46,99.72,97.00,97.80,6975700,2.72,-1.68
548,2024-01-09,98.04,98.93,97.22,98.85,7764000,1.71,0.83
549,2024-01-08,97.63,99.73,97.50,99.19,12455600,2.22,1.60
550,2024-01-05,96.05,97.64,95.86,96.64,7347300,1.79,0.62
