,Date,Open,High,Low,Close,Volume,Range,% Chg
665,2023-07-24,120.66,121.99,119.99,120.53,29686100,2.00,-0.11
666,2023-07-21,119.63,120.00,117.76,119.04,72937900,2.24,-0.50
667,2023-07-20,120.42,123.07,117.25,118.22,37906800,5.82,-1.83
668,2023-07-19,123.58,124.15,120.80,121.03,37224000,3.35,-2.06
669,2023-07-18,123.58,123.66,121.95,122.75,26193600,1.71,-0.67
670,2023-07-17,124.91,126.06,123.18,123.63,25716200,2.88,-1.02
671,2023-07-14,123.78,125.74,122.48,124.39,33283100,3.26,0.50
672,2023-07-13,119.94,123.81,119.46,123.52,44297900,4.34,2.99
673,2023-07-12,117.83,119.34,117.44,117.96,30404400,1.90,0.11
674,2023-07-11,115.34,116.75,114.40,116.18,23078800,2.34,0.73
675,2023-07-10,117.33,117.34,115.19,115.50,35315200,2.15,-1.56
676,2023-07-07,119.12,120.06,118.42,118.50,21709500,1.64,-0.52
677,2023-07-06,118.82,119.31,117.43,119.13,24745200,1.88,0.26
678,2023-07-05,118.26,121.60,118.25,120.75,27584800,3.35,2.11
679,2023-07-03,118.26,119.20,117.85,118.92,14467900,1.36,0.55
680,2023-06-30,119.18,120.09,118.71,118.72,29532200,1.38,-0.39
681,2023-06-29,118.26,119.08,117.33,118.12,24090900,1.75,-0.12
682,2023-06-28,116.13,119.40,115.89,119.19,27091400,3.51,2.64
683,2023-06-27,116.12,118.10,115.15,117.36,39535900,2.96,1.07
684,2023-06-26,119.77,121.00,117.30,117.37,33969900,3.70,-2.00
685,2023-06-23,120.39,121.78,120.07,121.34,34913600,1.72,0.79
686,2023-06-22,119.02,122.23,117.86,122.14,26952200,4.37,2.63
687,2023-06-21,121.40,121.65,119.12,119.56,30306300,2.54,-1.51
688,2023-06-20,121.92,123.55,121.14,122.09,26097500,2.41,0.14
689,2023-06-16,124.90,125.08,122.27,122.52,45535600,2.81,-1.91
690,2023-06-15,122.13,124.43,121.40,124.06,35246300,3.03,1.58
691,2023-06-14,122.09,123.03,120.45,122.66,30592300,2.58,0.46
692,2023-06-13,123.96,124.13,122.17,122.81,22278300,1.96,-0.92
693,2023-06-12,121.78,123.03,120.66,122.63,28306400,2.37,0.69
