,Date,Open,High,Low,Close,Volume,Range,% Chg
334,2024-11-13,579.81,582.83,572.41,577.22,10757600,10.42,-0.45
335,2024-11-12,585.72,596.78,577.59,582.01,16287700,19.19,-0.63
336,2024-11-11,583.55,584.18,573.74,580.37,10209100,10.44,-0.54
337,2024-11-08,588.70,590.25,581.72,586.51,9415700,8.54,-0.37
338,2024-11-07,574.12,591.95,572.45,588.86,14653700,19.50,2.57
339,2024-11-06,560.05,570.25,552.51,569.30,18305400,17.74,1.65
340,2024-11-05,564.58,570.73,563.95,569.68,9775400,6.78,0.90
341,2024-11-04,561.39,565.96,555.21,557.99,12064600,10.75,-0.61
342,2024-11-01,564.89,570.92,559.86,564.44,15303200,11.06,-0.08
343,2024-10-31,582.19,587.07,560.31,564.86,26838400,26.76,-2.98
344,2024-10-30,598.10,598.31,586.55,588.96,26864900,11.76,-1.53
345,2024-10-29,577.37,590.82,572.64,590.43,13019100,18.18,2.26
346,2024-10-28,579.21,580.95,571.36,575.39,10925100,9.58,-0.66
347,2024-10-25,571.18,578.50,568.98,570.50,11337900,9.52,-0.12
348,2024-10-24,564.41,566.15,558.83,565.06,7184700,7.32,0.11
349,2024-10-23,577.19,582.19,559.80,560.98,14248400,22.39,-2.81
350,2024-10-22,571.53,580.73,569.37,579.22,8544500,11.36,1.34
351,2024-10-21,573.27,574.47,566.38,572.40,8171900,8.09,-0.15
352,2024-10-18,578.31,581.17,572.49,573.70,7694300,8.68,-0.80
353,2024-10-17,580.53,582.16,572.44,574.16,8701200,9.72,-1.10
354,2024-10-16,578.61,579.29,571.28,574.02,11268400,8.01,-0.79
355,2024-10-15,587.33,587.78,577.36,583.46,9564200,10.42,-0.66
356,2024-10-14,591.37,597.22,587.13,587.59,8252000,10.09,-0.64
357,2024-10-11,582.02,588.37,579.91,587.12,8587100,8.46,0.88
358,2024-10-10,584.75,587.40,579.72,581.03,7740400,7.67,-0.64
359,2024-10-09,591.14,591.54,578.82,587.68,9529700,12.72,-0.59
360,2024-10-08,586.86,590.71,583.16,590.04,7857400,7.55,0.54
361,2024-10-07,595.35,600.06,581.24,581.97,12014200,18.82,-2.25
362,2024-10-04,580.93,593.99,578.64,593.08,14169500,15.35,2.09
363,2024-10-03,567.41,580.56,566.00,579.97,11581000,14.56,2.21
364,2024-10-02,572.10,573.24,566.61,570.06,6524700,6.63,-0.36
365,2024-10-01,575.21,580.24,567.36,573.70,15259300,12.88,-0.26
366,2024-09-30,564.98,571.92,562.09,569.69,12792300,9.83,0.83
367,2024-09-27,567.36,568.10,561.80,564.64,9398400,6.30,-0.48
368,2024-09-26,572.97,574.63,559.65,565.12,14400800,14.98,-1.37
369,2024-09-25,561.34,574.11,561.01,565.58,16543400,13.10,0.76
370,2024-09-24,563.96,565.03,551.53,560.63,12993000,13.49,-0.59
371,2024-09-23,566.77,571.23,559.71,561.70,12830700,11.51,-0.89
372,2024-09-20,557.31,561.79,553.63,558.66,22066800,8.16,0.24
373,2024-09-19,547.36,559.37,543.90,556.42,15647000,15.48,1.65
374,2024-09-18,534.49,541.59,531.34,535.37,10323500,10.25,0.16
375,2024-09-17,535.02,539.50,528.02,533.75,11690800,11.47,-0.24
376,2024-09-16,522.02,531.54,514.92,530.72,9527600,16.62,1.67
377,2024-09-13,517.35,524.55,514.14,521.60,10321400,10.41,0.82
378,2024-09-12,514.08,523.68,512.26,522.58,11970500,11.42,1.65
379,2024-09-11,504.10,510.17,492.75,508.89,10782500,17.42,0.95
380,2024-09-10,505.24,511.22,497.16,501.89,9899000,14.07,-0.66
381,2024-09-09,503.25,508.39,499.19,501.89,11047800,9.20,-0.27
382,2024-09-06,518.88,521.57,495.39,497.39,14744500,26.18,-4.14
383,2024-09-05,508.78,518.63,508.21,513.89,8640900,10.42,1.00
384,2024-09-04,503.16,513.62,501.17,509.79,8335200,12.45,1.32
385,2024-09-03,516.65,522.47,505.70,508.82,12459100,16.77,-1.52
386,2024-08-30,518.35,520.53,512.24,518.31,9157500,8.29,-0.01
387,2024-08-29,516.07,524.17,512.72,515.24,8317400,11.45,-0.16
388,2024-08-28,514.69,518.10,509.50,513.81,9106100,8.59,-0.17
389,2024-08-27,516.00,521.00,512.35,516.12,6282700,8.65,0.02
390,2024-08-26,524.57,524.97,511.99,518.12,9584000,12.97,-1.23
391,2024-08-23,533.83,536.77,522.04,524.97,11323900,14.72,-1.66
392,2024-08-22,533.91,541.10,525.55,528.87,15708300,15.55,-0.94
393,2024-08-21,524.12,536.30,523.90,532.08,13423300,12.40,1.52
394,2024-08-20,525.31,528.04,522.86,523.70,7944400,5.18,-0.31
395,2024-08-19,523.84,528.60,519.76,526.24,9879700,8.85,0.46
396,2024-08-16,528.84,530.59,521.64,524.39,14776700,8.95,-0.84
397,2024-08-15,528.73,536.67,523.67,534.24,13482100,12.99,1.04
398,2024-08-14,525.03,530.93,520.12,523.73,11444200,10.81,-0.25
399,2024-08-13,517.02,528.45,515.17,525.50,13743800,13.27,1.64
400,2024-08-12,513.89,515.04,506.17,512.98,9767400,8.87,-0.18
401,2024-08-09,504.79,515.36,502.79,514.79,13696600,12.57,1.98
402,2024-08-08,494.64,507.03,491.88,506.70,16156800,15.15,2.44
403,2024-08-07,500.24,507.22,484.06,486.11,20105300,23.16,-2.82
404,2024-08-06,476.25,499.67,475.90,491.25,20955000,23.77,3.15
405,2024-08-05,448.76,480.70,448.21,473.00,21396200,32.49,5.40
406,2024-08-02,486.19,498.27,473.41,485.33,24044700,24.86,-0.18
407,2024-08-01,518.01,524.14,489.27,494.88,43083100,34.87,-4.46
408,2024-07-31,468.31,473.76,464.07,472.10,24285800,9.69,0.81
409,2024-07-30,464.32,470.01,454.08,460.53,11390400,15.94,-0.82
410,2024-07-29,467.18,471.24,462.35,463.03,11339600,8.89,-0.89
411,2024-07-26,461.53,467.07,456.78,463.02,14222400,10.29,0.32
412,2024-07-25,460.60,460.89,440.11,450.80,18240500,20.78,-2.13
413,2024-07-24,469.60,473.56,457.93,458.62,17649700,15.63,-2.34
414,2024-07-23,487.02,492.37,484.92,485.88,9455500,7.46,-0.23
415,2024-07-22,483.78,489.23,481.12,484.60,12023100,8.11,0.17
416,2024-07-19,473.32,483.91,472.98,474.05,15149400,10.94,0.15
417,2024-07-18,472.27,476.49,461.87,473.12,19267200,14.62,0.18
418,2024-07-17,476.42,476.42,456.48,459.33,28076600,19.93,-3.59
419,2024-07-16,498.62,501.05,483.00,486.97,14075800,18.06,-2.33
420,2024-07-15,495.76,503.77,490.53,493.31,12539200,13.23,-0.50
421,2024-07-12,494.90,505.17,491.39,496.00,19750500,13.78,0.22
422,2024-07-11,527.84,532.38,505.45,509.75,16458300,26.93,-3.43
423,2024-07-10,527.74,535.78,525.32,531.62,10983300,10.46,0.73
424,2024-07-09,530.68,534.39,525.15,526.95,8753200,9.24,-0.70
425,2024-07-08,539.23,539.69,523.62,526.28,14917500,16.07,-2.40
426,2024-07-05,508.66,537.76,508.66,536.81,21354100,29.10,5.53
427,2024-07-03,503.46,508.34,503.11,507.03,6005600,5.23,0.71
428,2024-07-02,497.88,507.57,496.58,506.57,7739500,10.99,1.75
429,2024-07-01,502.05,503.67,490.34,501.78,10328200,13.33,-0.05
430,2024-06-28,514.18,518.88,500.94,501.32,15855100,17.94,-2.50
431,2024-06-27,511.29,519.87,510.95,516.57,10121200,8.93,1.03
432,2024-06-26,503.74,510.86,501.78,510.17,8882300,9.08,1.28
433,2024-06-25,494.19,507.77,492.65,507.67,12063200,15.12,2.73
434,2024-06-24,496.33,504.88,491.45,496.04,13525300,13.43,-0.06
435,2024-06-21,500.56,500.56,489.56,491.94,22359200,11.00,-1.72
436,2024-06-20,499.11,500.78,493.91,498.82,11801200,6.86,-0.06
437,2024-06-18,501.66,503.09,492.17,496.62,13060400,10.92,-1.00
438,2024-06-17,498.79,507.81,493.16,503.72,11266600,14.66,0.99
439,2024-06-14,499.76,504.24,497.87,501.26,10243300,6.36,0.30
440,2024-06-13,502.30,505.93,497.98,500.71,9954600,7.95,-0.32
441,2024-06-12,510.53,510.55,501.07,505.41,11983200,9.48,-1.00
442,2024-06-11,496.79,504.18,494.91,504.05,9673700,9.27,1.46
443,2024-06-10,490.53,499.28,490.09,499.22,11220900,9.19,1.77
444,2024-06-07,492.57,495.55,486.87,489.64,9380700,8.68,-0.59
445,2024-06-06,489.66,499.43,487.58,490.44,10667300,11.85,0.16
446,2024-06-05,481.19,493.31,480.65,491.73,15690500,12.65,2.19
447,2024-06-04,473.79,475.67,470.04,473.78,7088700,5.62,-0.00
448,2024-06-03,467.69,476.37,465.09,474.27,11279400,11.28,1.41
449,2024-05-31,462.66,465.96,451.40,463.69,16919800,14.56,0.22
450,2024-05-30,468.49,468.55,461.58,463.91,10719600,6.97,-0.98
451,2024-05-29,471.46,476.62,470.51,471.17,9226200,6.11,-0.06
452,2024-05-28,473.37,477.62,471.64,476.69,10175800,5.98,0.70
453,2024-05-24,464.47,476.62,463.16,475.00,12024300,13.46,2.27
454,2024-05-23,469.70,471.17,458.43,462.64,11747900,12.73,-1.50
455,2024-05-22,464.72,470.53,462.51,464.63,10078600,8.02,-0.02
456,2024-05-21,463.97,467.53,459.16,461.50,11742200,8.37,-0.53
457,2024-05-20,466.79,470.01,463.90,465.68,11745100,6.12,-0.24
458,2024-05-17,467.66,469.62,465.27,468.73,10807300,4.35,0.23
459,2024-05-16,471.80,474.47,469.57,470.04,16608200,4.91,-0.37
460,2024-05-15,471.78,479.25,468.03,478.30,13100500,11.22,1.38
461,2024-05-14,460.25,469.36,456.98,468.67,10478600,12.38,1.83
462,2024-05-13,469.57,470.16,459.73,464.86,14668800,10.43,-1.00
463,2024-05-10,473.88,474.28,466.44,472.99,10750000,7.85,-0.19
464,2024-05-09,466.84,472.87,464.48,472.22,9437700,8.39,1.15
465,2024-05-08,460.38,472.38,459.88,469.42,11683900,12.50,1.96
466,2024-05-07,463.15,468.35,458.20,465.09,13406800,10.15,0.42
467,2024-05-06,452.51,463.02,450.29,462.54,15094600,12.73,2.22
468,2024-05-03,442.93,451.11,440.86,448.92,16489100,10.25,1.35
469,2024-05-02,435.88,440.97,429.37,438.71,15221300,11.60,0.65
470,2024-05-01,425.71,446.93,424.23,436.23,20344900,22.70,2.47
471,2024-04-30,428.15,436.66,426.83,427.27,18429500,9.83,-0.20
472,2024-04-29,436.60,436.80,425.67,429.71,21502600,11.12,-1.58
473,2024-04-26,438.49,443.43,429.05,440.31,32691400,14.38,0.41
474,2024-04-25,418.56,442.77,411.71,438.41,82890700,31.06,4.74
475,2024-04-24,504.64,506.57,481.32,490.18,37772700,25.25,-2.87
476,2024-04-23,487.94,495.40,485.68,492.76,15079200,9.72,0.99
477,2024-04-22,486.42,488.70,470.21,478.49,17271100,18.48,-1.63
478,2024-04-19,499.41,499.41,472.53,477.83,25215400,26.89,-4.32
479,2024-04-18,496.45,508.76,495.68,498.42,14808700,13.08,0.40
480,2024-04-17,499.71,499.77,483.86,490.84,12193700,15.91,-1.77
481,2024-04-16,494.76,501.37,493.76,496.39,9847900,7.61,0.33
482,2024-04-15,513.24,515.04,493.93,496.86,13512900,21.11,-3.19
483,2024-04-12,514.26,516.69,505.90,508.45,11984500,10.79,-1.13
484,2024-04-11,517.60,520.33,513.81,519.64,10369500,6.53,0.39
485,2024-04-10,505.86,519.04,502.39,516.33,11418500,16.65,2.07
486,2024-04-09,518.71,522.33,503.33,513.42,10863800,19.00,-1.02
487,2024-04-08,525.72,527.91,515.40,515.75,13260600,12.52,-1.90
488,2024-04-05,513.38,527.13,510.95,523.79,19263300,16.18,2.03
489,2024-04-04,512.94,526.43,507.14,507.48,26476300,19.29,-1.07
490,2024-04-03,495.57,503.82,495.39,503.33,12099200,8.43,1.57
491,2024-04-02,481.83,494.18,481.39,494.02,11081000,12.79,2.53
492,2024-04-01,483.92,494.08,478.54,488.04,9247000,15.54,0.85
493,2024-03-28,489.52,489.57,481.88,482.31,15212800,7.69,-1.47
494,2024-03-27,495.94,496.52,484.78,490.53,9989700,11.74,-1.09
495,2024-03-26,501.73,506.57,491.88,492.55,11205400,14.69,-1.83
496,2024-03-25,502.38,503.80,496.87,499.63,8380600,6.93,-0.55
497,2024-03-22,503.59,506.54,500.94,506.15,8120600,5.59,0.51
498,2024-03-21,511.24,511.57,502.60,504.34,9712500,8.97,-1.35
499,2024-03-20,496.14,504.78,491.84,502.12,11711100,12.94,1.21
500,2024-03-19,484.88,493.29,478.04,492.90,10903100,15.25,1.65
501,2024-03-18,488.60,494.07,483.53,493.63,11755300,10.54,1.03
502,2024-03-15,485.72,488.52,478.06,480.84,29153600,10.46,-1.00
503,2024-03-14,496.89,497.97,484.87,488.52,12620000,13.10,-1.69
504,2024-03-13,492.05,497.61,487.72,492.23,12090700,9.88,0.04
505,2024-03-12,489.94,498.93,481.47,496.38,15448200,17.46,1.32
506,2024-03-11,493.66,493.97,472.79,480.33,20428300,21.18,-2.70
