,Date,Open,High,Low,Close,Volume,Range,% Chg
1024,2022-02-15,300.00,307.67,297.79,307.48,57286200,9.87,2.49
1025,2022-02-14,287.19,299.63,284.38,291.92,67756500,15.24,1.65
1026,2022-02-11,303.21,305.32,283.57,286.67,79645800,21.75,-5.46
1027,2022-02-10,302.79,314.60,298.90,301.52,66126900,15.70,-0.42
1028,2022-02-09,311.67,315.42,306.67,310.67,52259400,8.76,-0.32
1029,2022-02-08,301.84,308.76,298.27,307.33,50729100,10.50,1.82
1030,2022-02-07,307.93,315.92,300.90,302.45,60994500,15.02,-1.78
1031,2022-02-04,299.07,312.17,293.72,307.77,73625400,18.44,2.91
1032,2022-02-03,294.00,312.33,293.51,297.05,78855600,18.83,1.04
1033,2022-02-02,309.39,310.50,296.47,301.89,66792900,14.03,-2.43
1034,2022-02-01,311.74,314.57,301.67,310.42,73138200,12.90,-0.42
1035,2022-01-31,290.90,312.66,287.35,312.24,104436000,25.31,7.33
1036,2022-01-28,277.19,285.83,264.00,282.12,134789100,21.83,1.78
1037,2022-01-27,311.12,311.80,276.33,276.37,147109500,35.46,-11.17
1038,2022-01-26,317.48,329.23,302.00,312.47,104867400,27.23,-1.58
1039,2022-01-25,304.73,317.09,301.07,306.13,86595900,16.02,0.46
1040,2022-01-24,301.59,311.17,283.82,310.00,151565700,27.35,2.79
1041,2022-01-21,332.11,334.85,313.50,314.63,103416000,21.35,-5.26
1042,2022-01-20,336.58,347.22,331.33,332.09,70488600,15.89,-1.33
1043,2022-01-19,347.24,351.56,331.67,331.88,75442500,19.89,-4.42
1044,2022-01-18,342.20,356.93,338.69,343.50,66743400,18.24,0.38
1045,2022-01-14,339.96,350.67,337.79,349.87,72924300,12.87,2.92
1046,2022-01-13,369.69,371.87,342.18,343.85,97209900,29.69,-6.99
1047,2022-01-12,359.62,371.61,357.53,368.74,83739000,14.08,2.54
